Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Histidine metabolism	-0.7192094184236015	-4.043134852627803	0.0	0.018366671082262552	23	16	CNDP2;ALDH7A1;AOC1;ALDH3A2;CARNMT1;ALDH3A1;ALDH3B1;ALDH9A1;ALDH2;ALDH1B1;CNDP1;HNMT;ALDH1A3;ASPA;MAOA;MAOB	ALDH3A2;CARNMT1;ALDH3A1;ALDH3B1;ALDH9A1;ALDH2;ALDH1B1;CNDP1;HNMT;ALDH1A3;ASPA;MAOA;MAOB	ovarian
Serotonergic synapse	-0.5828248941600257	-4.2304920099328625	0.0	0.018525877844992957	113	57	CASP3;GNG5;PTGS2;NRAS;PTGS1;ITPR3;APP;GNB5;KRAS;ALOX5;RAPGEF3;DDC;GNG10;PRKACG;HRAS;ITPR2;CYP4X1;BRAF;CACNA1F;PLCB2;CACNA1S;ARAF;PRKCA;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;ALOX12;RAF1;GNG4;PRKACA;PLCB1;MAPK1;PRKACB;ALOX15B;PRKCB;GNB4;ALOX15;ADCY5;PLCB4;GNB2;MAPK3;GNB1;GNG2;GNAS;GNAO1;GNAI2;PLCB3;GNAI3;GNG7;ITPR1;GNAQ;GNB3;GNAI1;GNG12;MAOA;MAOB;GNG11	MAPK1;PRKACB;ALOX15B;PRKCB;GNB4;ALOX15;ADCY5;PLCB4;GNB2;MAPK3;GNB1;GNG2;GNAS;GNAO1;GNAI2;PLCB3;GNAI3;GNG7;ITPR1;GNAQ;GNB3;GNAI1;GNG12;MAOA;MAOB;GNG11	ovarian
Vitamin digestion and absorption	-0.7041234236107888	-4.2386369093995135	0.007633587786259542	0.01869615245753885	24	11	SLC5A6;MMACHC;ABCC1;FOLH1;PLB1;SCARB1;SLC19A3;APOB;APOA4;APOA1;BTD	APOB;APOA4;APOA1;BTD	ovarian
Phospholipase D signaling pathway	-0.5432166233842479	-4.044767771311913	0.0	0.018704011285810198	148	92	RHEB;ARF1;ARF6;FCER1G;NRAS;PIK3CB;SYK;DNM2;KRAS;RHOA;PDGFC;DNM3;LPAR2;RAPGEF3;PLPP2;AGPAT5;SOS2;AGPAT4;GAB2;DGKQ;SPHK2;HRAS;CYTH2;RALA;PIK3CA;DNM1;ADCY7;CYTH1;DGKE;CYTH3;AGPAT3;AGPAT1;SOS1;PLCB2;PIK3CG;PIK3R2;AKT1;PTK2B;PRKCA;PLCG2;RAPGEF4;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;GRB2;AGPAT2;RAF1;CYTH4;INSR;AKT2;ADCY3;PIK3CD;PLCG1;PLCB1;AKT3;MTOR;DGKA;PLD1;MAPK1;DGKZ;FYN;GAB1;KIT;TSC2;RALB;ADCY5;PLCB4;SHC1;PLD2;PTPN11;RRAS2;GNA12;PIP5K1A;MAPK3;PIK3R1;GNAS;ADCY6;TSC1;PIP5K1C;GNA13;LPAR1;PLCB3;MRAS;EGFR;PLPP1;PDGFRA;PLPP3;F2;AGT;PDGFRB;RRAS	PIK3R2;AKT1;PTK2B;PRKCA;PLCG2;RAPGEF4;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;GRB2;AGPAT2;RAF1;CYTH4;INSR;AKT2;ADCY3;PIK3CD;PLCG1;PLCB1;AKT3;MTOR;DGKA;PLD1;MAPK1;DGKZ;FYN;GAB1;KIT;TSC2;RALB;ADCY5;PLCB4;SHC1;PLD2;PTPN11;RRAS2;GNA12;PIP5K1A;MAPK3;PIK3R1;GNAS;ADCY6;TSC1;PIP5K1C;GNA13;LPAR1;PLCB3;MRAS;EGFR;PLPP1;PDGFRA;PLPP3;F2;AGT;PDGFRB;RRAS	ovarian
Small cell lung cancer	-0.5085275807032565	-4.276306368180542	0.0	0.01875745131805537	93	75	CASP3;BCL2L1;RXRB;CDK2;TRAF2;PTGS2;BAX;CKS2;PIK3CB;CASP9;TRAF5;CYCS;CKS1B;RB1;CHUK;TP53;RXRA;FHIT;FN1;ITGA3;SKP2;POLK;E2F3;CCNE1;PTK2;ITGAV;APAF1;BAK1;TRAF6;MAX;LAMC2;LAMB3;TRAF4;BIRC2;LAMA1;TRAF1;TRAF3;PIK3CA;IKBKB;PTEN;XIAP;CDK6;CDK4;CDKN1A;PIK3R2;AKT1;LAMC3;ZBTB17;RELA;LAMA3;AKT2;ITGA2;PIK3CD;NFKBIA;AKT3;NFKB1;DDB2;IKBKG;BCL2;LAMB1;PIK3R1;CDKN1B;COL4A3;ITGA2B;COL4A6;ITGB1;ITGA6;COL4A5;LAMA4;LAMA2;LAMA5;COL4A2;COL4A1;LAMC1;LAMB2	ZBTB17;RELA;LAMA3;AKT2;ITGA2;PIK3CD;NFKBIA;AKT3;NFKB1;DDB2;IKBKG;BCL2;LAMB1;PIK3R1;CDKN1B;COL4A3;ITGA2B;COL4A6;ITGB1;ITGA6;COL4A5;LAMA4;LAMA2;LAMA5;COL4A2;COL4A1;LAMC1;LAMB2	ovarian
Proteoglycans in cancer	-0.48680879596724713	-4.047596729934778	0.0	0.018784874492496974	201	158	DDX5;RPS6;CASP3;PPP1CA;PPP1CC;CTTN;EZR;EIF4B;RDX;VEGFA;SDC4;PAK1;PPP1CB;NRAS;NUDT16L1;PIK3CB;TGFB2;PTPN6;PDCD4;CTNNB1;FZD6;ERBB4;CTSL;SDC1;ERBB3;ITGB5;ITPR3;TP53;THBS1;MSN;VAV2;PLAU;KRAS;HCLS1;RHOA;FN1;IQGAP1;IGF1;SMAD2;FAS;CBL;SOS2;CD63;TIAM1;PTK2;ERBB2;ITGAV;IGF1R;WNT10A;DROSHA;PRKACG;HRAS;WNT7A;MET;TFAP4;FRS2;TLR2;ITPR2;STAT3;PIK3CA;PLAUR;IGF2;BRAF;MMP2;CDC42;SOS1;ARHGEF1;TGFB1;SDC2;ARAF;RPS6KB2;CDKN1A;PIK3R2;AKT1;ELK1;PRKCA;PLCG2;MAP2K2;GPC1;WNT11;MAP2K1;GRB2;ANK3;PDPK1;FZD3;HPSE;RPS6KB1;HPSE2;RAF1;ESR1;FGFR1;HGF;FZD1;MAPK13;PRKACA;WNT5A;PXN;AKT2;ITGA2;PIK3CD;PLCG1;RAC1;FZD7;FZD2;AKT3;MTOR;MAPK1;PRKACB;HSPB2;PRKCB;GAB1;SLC9A1;MAPK12;MAPK14;ACTG1;ACTB;CAMK2A;WNT4;ARHGEF12;PTPN11;CAMK2B;SRC;CAMK2D;WNT2B;FLNB;RRAS2;MMP9;MAPK3;PIK3R1;CAMK2G;PPP1R12A;FLNA;FGF2;MAPK11;CAV2;ROCK1;FLNC;ITGB1;ROCK2;CD44;MRAS;ITGB3;ITPR1;VTN;ITGA5;ANK1;EGFR;LUM;COL21A1;ANK2;HSPG2;DCN;RRAS;PPP1R12B;TIMP3;PPP1R12C;CAV3;CAV1	MAP2K1;GRB2;ANK3;PDPK1;FZD3;HPSE;RPS6KB1;HPSE2;RAF1;ESR1;FGFR1;HGF;FZD1;MAPK13;PRKACA;WNT5A;PXN;AKT2;ITGA2;PIK3CD;PLCG1;RAC1;FZD7;FZD2;AKT3;MTOR;MAPK1;PRKACB;HSPB2;PRKCB;GAB1;SLC9A1;MAPK12;MAPK14;ACTG1;ACTB;CAMK2A;WNT4;ARHGEF12;PTPN11;CAMK2B;SRC;CAMK2D;WNT2B;FLNB;RRAS2;MMP9;MAPK3;PIK3R1;CAMK2G;PPP1R12A;FLNA;FGF2;MAPK11;CAV2;ROCK1;FLNC;ITGB1;ROCK2;CD44;MRAS;ITGB3;ITPR1;VTN;ITGA5;ANK1;EGFR;LUM;COL21A1;ANK2;HSPG2;DCN;RRAS;PPP1R12B;TIMP3;PPP1R12C;CAV3;CAV1	ovarian
Cocaine addiction	-0.6594926736951678	-4.20320733874079	0.0	0.01892199036470498	49	21	DLG4;ATF2;CREB1;CDK5;ATF6B;DDC;PRKACG;JUN;PPP1R1B;PRKACA;RELA;NFKB1;PRKACB;ADCY5;GPSM1;GNAS;GNAI2;GNAI3;GNAI1;MAOA;MAOB	PRKACA;RELA;NFKB1;PRKACB;ADCY5;GPSM1;GNAS;GNAI2;GNAI3;GNAI1;MAOA;MAOB	ovarian
Cushing syndrome	-0.5007992882191188	-4.048570033666778	0.0	0.019010930389920987	155	89	WDR5;ARMC5;CDK2;ASH2L;AIP;RBBP5;ATF2;GSK3B;SP1;CTNNB1;FZD6;DVL3;DVL1;FH;CDKN2A;NCEH1;ITPR3;RB1;AHR;CREB1;PBX1;DVL2;ATF6B;E2F3;CCNE1;TCF7L2;WDR5B;WNT10A;PRKACG;WNT7A;CYP11A1;ITPR2;SCARB1;MEN1;ADCY7;TCF7;HSD3B2;AXIN1;KMT2A;BRAF;CDK6;CDK4;LEF1;CACNA1F;PLCB2;CACNA1S;CDKN1A;MAP2K2;WNT11;MAP2K1;FZD3;KMT2D;FZD1;PRKACA;WNT5A;APC;ADCY3;LDLR;PLCB1;FZD7;FZD2;MAPK1;PRKACB;USP8;ARNT;ADCY5;PLCB4;CAMK2A;WNT4;CAMK2B;CAMK2D;WNT2B;MAPK3;CAMK2G;RAP1B;GNAS;ADCY6;CDKN1B;GNAI2;PLCB3;RAP1A;GNAI3;GNA11;ITPR1;GNAQ;EGFR;GNAI1;AGT;CDKN2C	KMT2D;FZD1;PRKACA;WNT5A;APC;ADCY3;LDLR;PLCB1;FZD7;FZD2;MAPK1;PRKACB;USP8;ARNT;ADCY5;PLCB4;CAMK2A;WNT4;CAMK2B;CAMK2D;WNT2B;MAPK3;CAMK2G;RAP1B;GNAS;ADCY6;CDKN1B;GNAI2;PLCB3;RAP1A;GNAI3;GNA11;ITPR1;GNAQ;EGFR;GNAI1;AGT;CDKN2C	ovarian
ECM-receptor interaction	-0.7222734583331026	-4.249203821463198	0.0	0.019213361593146995	82	69	CD47;SDC4;ITGB8;HMMR;ITGB7;SDC1;ITGB5;THBS2;TNC;THBS1;FN1;ITGA3;ITGAV;TNN;SPP1;LAMC2;COL9A2;AGRN;COMP;LAMB3;LAMA1;ITGA4;THBS4;LAMC3;GP5;THBS3;LAMA3;ITGA2;SV2A;ITGB6;COL2A1;CD36;ITGB4;ITGA11;COL1A2;LAMB1;ITGA9;COL1A1;GP1BA;DAG1;GP9;COL4A3;GP1BB;ITGA2B;COL4A6;ITGB1;COL6A5;CD44;ITGB3;VTN;ITGA5;ITGA6;COL6A6;COL6A3;COL6A1;ITGA1;COL6A2;COL4A5;HSPG2;LAMA4;LAMA2;LAMA5;COL4A2;TNXB;COL4A1;VWF;LAMC1;ITGA7;LAMB2	LAMB1;ITGA9;COL1A1;GP1BA;DAG1;GP9;COL4A3;GP1BB;ITGA2B;COL4A6;ITGB1;COL6A5;CD44;ITGB3;VTN;ITGA5;ITGA6;COL6A6;COL6A3;COL6A1;ITGA1;COL6A2;COL4A5;HSPG2;LAMA4;LAMA2;LAMA5;COL4A2;TNXB;COL4A1;VWF;LAMC1;ITGA7;LAMB2	ovarian
Protein export	0.8285186301631098	4.147140322188187	0.0	0.019217659796294813	23	20	HSPA5;SRP14;SEC61A1;SRP68;SEC61B;SEC61A2;SEC11A;SRPRA;SPCS2;SEC63;SRP19;SEC62;SRP9;SRP54;OXA1L;SRP72;SRPRB;SPCS1;SPCS3;SEC11C	HSPA5;SRP14;SEC61A1;SRP68;SEC61B;SEC61A2;SEC11A;SRPRA;SPCS2;SEC63;SRP19;SEC62;SRP9;SRP54;OXA1L;SRP72;SRPRB	ovarian
Morphine addiction	-0.6676766052680444	-4.280614197319027	0.014925373134328358	0.019725097616209022	91	39	GNG5;GNB5;GRK5;GNG10;PDE1A;PRKACG;PDE4B;GRK6;GRK3;ADCY7;PDE2A;GRK2;PDE4C;PRKCA;GNG4;PRKACA;ADCY3;PDE1C;PRKACB;ARRB2;PRKCB;PDE3A;PDE4D;GNB4;ADCY5;GNB2;GNB1;GNG2;GNAS;ADCY6;GNAO1;GNAI2;ARRB1;GNAI3;GNG7;GNB3;GNAI1;GNG12;GNG11	GNG4;PRKACA;ADCY3;PDE1C;PRKACB;ARRB2;PRKCB;PDE3A;PDE4D;GNB4;ADCY5;GNB2;GNB1;GNG2;GNAS;ADCY6;GNAO1;GNAI2;ARRB1;GNAI3;GNG7;GNB3;GNAI1;GNG12;GNG11	ovarian
Cholinergic synapse	-0.6297854588182641	-4.305416462842881	0.0	0.019973212051633035	112	60	GNG5;NRAS;PIK3CB;ITPR3;GNB5;KRAS;CREB1;GNG10;PRKACG;HRAS;ITPR2;PIK3CA;CAMK4;ADCY7;CACNA1F;JAK2;PLCB2;PIK3CG;CACNA1S;PIK3R2;AKT1;PRKCA;MAP2K1;GNG4;PRKACA;AKT2;ADCY3;PIK3CD;PLCB1;AKT3;MAPK1;PRKACB;PRKCB;FYN;GNB4;BCL2;ADCY5;PLCB4;CAMK2A;CAMK2B;CAMK2D;GNB2;MAPK3;PIK3R1;CAMK2G;GNB1;GNG2;ADCY6;GNAO1;GNAI2;PLCB3;GNAI3;GNG7;GNA11;ITPR1;GNAQ;GNB3;GNAI1;GNG12;GNG11	GNG4;PRKACA;AKT2;ADCY3;PIK3CD;PLCB1;AKT3;MAPK1;PRKACB;PRKCB;FYN;GNB4;BCL2;ADCY5;PLCB4;CAMK2A;CAMK2B;CAMK2D;GNB2;MAPK3;PIK3R1;CAMK2G;GNB1;GNG2;ADCY6;GNAO1;GNAI2;PLCB3;GNAI3;GNG7;GNA11;ITPR1;GNAQ;GNB3;GNAI1;GNG12;GNG11	ovarian
GABAergic synapse	-0.6290652174895275	-4.297869260752531	0.0	0.0200400120919395	89	40	GNG5;SLC38A1;SLC38A2;GNB5;ABAT;GABARAP;GLS;GNG10;PRKACG;GLS2;GABARAPL2;ADCY7;NSF;SLC6A12;GLUL;CACNA1F;CACNA1S;PRKCA;GNG4;PRKACA;ADCY3;PRKACB;PRKCB;GNB4;ADCY5;GPHN;SRC;GNB2;GNB1;GNG2;ADCY6;GNAO1;GNAI2;GNAI3;GNG7;PLCL1;GNB3;GNAI1;GNG12;GNG11	PRKCB;GNB4;ADCY5;GPHN;SRC;GNB2;GNB1;GNG2;ADCY6;GNAO1;GNAI2;GNAI3;GNG7;PLCL1;GNB3;GNAI1;GNG12;GNG11	ovarian
ErbB signaling pathway	-0.5368655158780223	-4.020999948198809	0.007246376811594203	0.02007911455455792	85	64	PAK2;PAK1;NRAS;PIK3CB;GSK3B;ERBB4;ERBB3;CRK;KRAS;CRKL;CBL;SOS2;CBLB;NCK1;PTK2;ERBB2;PAK4;HRAS;JUN;PIK3CA;EIF4EBP1;BRAF;SOS1;NCK2;MAP2K4;ARAF;RPS6KB2;MAP2K7;CDKN1A;PIK3R2;AKT1;ELK1;PRKCA;PLCG2;MAP2K2;MAP2K1;GRB2;RPS6KB1;RAF1;AKT2;PIK3CD;ABL2;PLCG1;BAD;AKT3;MTOR;MAPK1;PRKCB;GAB1;SHC1;CAMK2A;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;MAPK3;PIK3R1;CAMK2G;ABL1;CDKN1B;EGFR;STAT5A;STAT5B	NCK2;MAP2K4;ARAF;RPS6KB2;MAP2K7;CDKN1A;PIK3R2;AKT1;ELK1;PRKCA;PLCG2;MAP2K2;MAP2K1;GRB2;RPS6KB1;RAF1;AKT2;PIK3CD;ABL2;PLCG1;BAD;AKT3;MTOR;MAPK1;PRKCB;GAB1;SHC1;CAMK2A;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;MAPK3;PIK3R1;CAMK2G;ABL1;CDKN1B;EGFR;STAT5A;STAT5B	ovarian
Platelet activation	-0.6164167361970964	-4.312334090641733	0.0	0.020841612575617077	124	96	PPP1CA;PRKCZ;PPP1CC;PRKCI;FCER1G;PPP1CB;PIK3CB;SYK;PTGS1;VAMP8;FCGR2A;ITPR3;RHOA;LCP2;VASP;PRKACG;ITPR2;PIK3CA;SNAP23;ADCY7;TBXAS1;LYN;PLCB2;PIK3CG;ARHGEF1;APBB1IP;FERMT3;PIK3R2;AKT1;PLCG2;PLA2G4A;JMJD7-PLA2G4B;GP5;MAPK13;PRKACA;AKT2;ARHGAP35;ITGA2;ADCY3;PIK3CD;PLCB1;AKT3;BTK;MAPK1;PRKACB;MYL12A;MYL12B;FYN;MAPK12;ADCY5;MAPK14;ACTG1;ACTB;PLCB4;COL1A2;ARHGEF12;RASGRP2;COL3A1;FGG;SRC;FGB;COL1A1;FGA;GP1BA;MAPK3;PIK3R1;RAP1B;GNAS;ADCY6;PPP1R12A;GUCY1A2;GP9;MAPK11;MYLK2;GNA13;ROCK1;NOS3;GNAI2;PLCB3;GP1BB;ITGA2B;RAP1A;GNAI3;TLN1;ITGB1;ROCK2;STIM1;ITGB3;ITPR1;PRKG1;GNAQ;MYLK;F2;GNAI1;TLN2;VWF	MAPK13;PRKACA;AKT2;ARHGAP35;ITGA2;ADCY3;PIK3CD;PLCB1;AKT3;BTK;MAPK1;PRKACB;MYL12A;MYL12B;FYN;MAPK12;ADCY5;MAPK14;ACTG1;ACTB;PLCB4;COL1A2;ARHGEF12;RASGRP2;COL3A1;FGG;SRC;FGB;COL1A1;FGA;GP1BA;MAPK3;PIK3R1;RAP1B;GNAS;ADCY6;PPP1R12A;GUCY1A2;GP9;MAPK11;MYLK2;GNA13;ROCK1;NOS3;GNAI2;PLCB3;GP1BB;ITGA2B;RAP1A;GNAI3;TLN1;ITGB1;ROCK2;STIM1;ITGB3;ITPR1;PRKG1;GNAQ;MYLK;F2;GNAI1;TLN2;VWF	ovarian
Long-term depression	-0.6065528494095291	-4.006882019734204	0.007194244604316547	0.021337841446465104	60	41	NRAS;ITPR3;KRAS;PPP2R1B;IGF1;IGF1R;PPP2CA;HRAS;ITPR2;PPP2R1A;LYN;BRAF;PLCB2;RYR1;ARAF;PPP2CB;PRKCA;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;RAF1;PLCB1;MAPK1;PRKCB;PLCB4;GNA12;MAPK3;GNAS;GNAO1;GUCY1A2;GNA13;GNAI2;PLCB3;GNAZ;GNAI3;GNA11;ITPR1;PRKG1;GNAQ;GNAI1	PLCB2;RYR1;ARAF;PPP2CB;PRKCA;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;RAF1;PLCB1;MAPK1;PRKCB;PLCB4;GNA12;MAPK3;GNAS;GNAO1;GUCY1A2;GNA13;GNAI2;PLCB3;GNAZ;GNAI3;GNA11;ITPR1;PRKG1;GNAQ;GNAI1	ovarian
Amoebiasis	-0.6512611272496048	-4.41796605874857	0.0	0.021710013099601123	96	70	CASP3;RAB7A;PIK3CB;TGFB2;TGFB3;FN1;PTK2;RAB5A;RAB5C;PRKACG;LAMC2;LAMB3;SERPINB1;LAMA1;TLR2;ITGB2;SERPINB9;PIK3CA;ACTN4;IL1R1;SERPINB10;PLCB2;TGFB1;PIK3R2;PRKCA;LAMC3;ACTN1;RAB5B;PRKACA;RELA;LAMA3;PIK3CD;PLCB1;SERPINB6;NFKB1;SERPINB4;PRKACB;CD14;SERPINB3;ITGAM;PRKCB;HSPB1;PLCB4;COL1A2;GNAL;LAMB1;COL3A1;COL1A1;PIK3R1;GNAS;C9;C8B;COL4A3;PLCB3;COL4A6;C8G;GNA11;GNAQ;C8A;VCL;ARG1;CTSG;COL4A5;LAMA4;LAMA2;LAMA5;COL4A2;COL4A1;LAMC1;LAMB2	RAB5B;PRKACA;RELA;LAMA3;PIK3CD;PLCB1;SERPINB6;NFKB1;SERPINB4;PRKACB;CD14;SERPINB3;ITGAM;PRKCB;HSPB1;PLCB4;COL1A2;GNAL;LAMB1;COL3A1;COL1A1;PIK3R1;GNAS;C9;C8B;COL4A3;PLCB3;COL4A6;C8G;GNA11;GNAQ;C8A;VCL;ARG1;CTSG;COL4A5;LAMA4;LAMA2;LAMA5;COL4A2;COL4A1;LAMC1;LAMB2	ovarian
Focal adhesion	-0.6320682574105263	-4.4562439538055365	0.0	0.021883693204397935	199	162	PPP1CA;PPP1CC;PAK2;DIAPH1;VEGFA;PARVG;ITGB8;PAK1;PPP1CB;PIK3CB;GSK3B;CTNNB1;ITGB7;VAV3;CCND2;ITGB5;CRK;THBS2;TNC;THBS1;VAV2;RHOA;PDGFC;FN1;CRKL;ITGA3;IGF1;BCAR1;SOS2;PTK2;ERBB2;ITGAV;IGF1R;VAV1;TNN;SPP1;VASP;PAK4;HRAS;LAMC2;COL9A2;COMP;LAMB3;MET;BIRC2;LAMA1;JUN;ITGA4;PIK3CA;ACTN4;BRAF;THBS4;CDC42;PTEN;XIAP;ARHGAP5;SOS1;PIK3R2;MYLPF;AKT1;ELK1;FLT1;PRKCA;PARVB;LAMC3;MAP2K1;GRB2;PDPK1;ACTN1;MYL2;RAPGEF1;RAF1;THBS3;RAC2;HGF;MYL5;LAMA3;PXN;AKT2;ARHGAP35;ITGA2;PIK3CD;RAC1;BAD;ITGB6;AKT3;COL2A1;MAPK1;MYL12A;MYL12B;PRKCB;FYN;ITGB4;BCL2;CAPN2;ITGA11;ACTG1;ACTB;SHC1;COL1A2;ZYX;MAPK8;MYL9;LAMB1;ITGA9;SRC;MAPK9;COL1A1;RAC3;FLNB;MYL10;MAPK3;PIK3R1;RAP1B;PPP1R12A;DOCK1;PARVA;FLNA;PIP5K1C;CAV2;MYLK2;ROCK1;FLNC;COL4A3;ITGA2B;COL4A6;RAP1A;TLN1;ITGB1;ROCK2;COL6A5;ITGB3;VTN;VCL;ITGA5;EGFR;ITGA6;COL6A6;COL6A3;COL6A1;MYLK;PDGFRA;ITGA1;COL6A2;COL4A5;ILK;TLN2;PDGFRB;LAMA4;PPP1R12B;LAMA2;LAMA5;COL4A2;TNXB;COL4A1;PPP1R12C;CAV3;VWF;CAV1;LAMC1;ITGA7;LAMB2	MYL12A;MYL12B;PRKCB;FYN;ITGB4;BCL2;CAPN2;ITGA11;ACTG1;ACTB;SHC1;COL1A2;ZYX;MAPK8;MYL9;LAMB1;ITGA9;SRC;MAPK9;COL1A1;RAC3;FLNB;MYL10;MAPK3;PIK3R1;RAP1B;PPP1R12A;DOCK1;PARVA;FLNA;PIP5K1C;CAV2;MYLK2;ROCK1;FLNC;COL4A3;ITGA2B;COL4A6;RAP1A;TLN1;ITGB1;ROCK2;COL6A5;ITGB3;VTN;VCL;ITGA5;EGFR;ITGA6;COL6A6;COL6A3;COL6A1;MYLK;PDGFRA;ITGA1;COL6A2;COL4A5;ILK;TLN2;PDGFRB;LAMA4;PPP1R12B;LAMA2;LAMA5;COL4A2;TNXB;COL4A1;PPP1R12C;CAV3;VWF;CAV1;LAMC1;ITGA7;LAMB2	ovarian
Vascular smooth muscle contraction	-0.596281680053371	-4.321178235285617	0.007575757575757576	0.02240473351878836	132	74	PPP1CA;PPP1CC;PPP1CB;PRKCD;CYP4A11;ITPR3;PLA2G12A;RHOA;NPR1;PRKACG;PRKCQ;ITPR2;PRKCE;ADCY7;BRAF;PLA2G6;PRKCH;CALCRL;CACNA1F;CALM2;PLCB2;ARHGEF1;CACNA1S;ARAF;CALML3;PRKCA;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;NPR2;RAF1;CALML5;PRKACA;ADCY3;PLCB1;CALD1;MAPK1;PRKACB;PRKCB;EDNRA;ADCY5;PLCB4;ARHGEF11;MYL6;ARHGEF12;MYL9;ACTA2;MYL6B;GNA12;MAPK3;GNAS;ADCY6;PPP1R12A;ACTG2;KCNMA1;GUCY1A2;PPP1R14A;MYLK2;GNA13;ROCK1;PLCB3;ROCK2;GNA11;ITPR1;PRKG1;GNAQ;MRVI1;MYH11;PLA2G2A;MYLK;AGT;PPP1R12B;PPP1R12C	PLCB1;CALD1;MAPK1;PRKACB;PRKCB;EDNRA;ADCY5;PLCB4;ARHGEF11;MYL6;ARHGEF12;MYL9;ACTA2;MYL6B;GNA12;MAPK3;GNAS;ADCY6;PPP1R12A;ACTG2;KCNMA1;GUCY1A2;PPP1R14A;MYLK2;GNA13;ROCK1;PLCB3;ROCK2;GNA11;ITPR1;PRKG1;GNAQ;MRVI1;MYH11;PLA2G2A;MYLK;AGT;PPP1R12B;PPP1R12C	ovarian
GnRH signaling pathway	-0.5888117676908596	-3.9739551257226773	0.013888888888888888	0.02265392671262726	93	67	NRAS;PRKCD;ITPR3;MMP14;KRAS;SOS2;PRKACG;HRAS;MAP2K6;JUN;MAP3K1;ITPR2;MAP2K3;ADCY7;MAP3K4;MMP2;CDC42;SOS1;CACNA1F;CALM2;PLCB2;CACNA1S;MAP2K4;MAP2K7;CALML3;ELK1;PTK2B;PRKCA;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;GRB2;RAF1;CALML5;MAPK13;PRKACA;ADCY3;PLCB1;PLD1;MAPK1;PRKACB;PRKCB;MAPK7;MAP3K2;MAPK12;ADCY5;MAPK14;PLCB4;CAMK2A;PLD2;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;MAPK3;CAMK2G;GNAS;ADCY6;MAPK11;PLCB3;GNA11;ITPR1;GNAQ;MAP3K3;EGFR	SOS1;CACNA1F;CALM2;PLCB2;CACNA1S;MAP2K4;MAP2K7;CALML3;ELK1;PTK2B;PRKCA;MAP2K2;PLA2G4A;JMJD7-PLA2G4B;MAP2K1;GRB2;RAF1;CALML5;MAPK13;PRKACA;ADCY3;PLCB1;PLD1;MAPK1;PRKACB;PRKCB;MAPK7;MAP3K2;MAPK12;ADCY5;MAPK14;PLCB4;CAMK2A;PLD2;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;MAPK3;CAMK2G;GNAS;ADCY6;MAPK11;PLCB3;GNA11;ITPR1;GNAQ;MAP3K3;EGFR	ovarian
Renin secretion	-0.6381061000099729	-3.9785859588820123	0.0	0.022694200360116375	69	39	CTSB;ITPR3;CREB1;PPP3R1;NPR1;REN;PDE1A;PRKACG;ITPR2;PPP3CA;CACNA1F;CALM2;PLCB2;CLCA4;CACNA1S;CALML3;CALML5;PRKACA;PLCB1;PDE1C;PRKACB;PPP3CC;PDE3A;PPP3CB;EDNRA;ADCY5;PLCB4;GNAS;ADCY6;KCNMA1;GUCY1A2;ACE;GNAI2;PLCB3;GNAI3;ITPR1;GNAQ;GNAI1;AGT	PLCB1;PDE1C;PRKACB;PPP3CC;PDE3A;PPP3CB;EDNRA;ADCY5;PLCB4;GNAS;ADCY6;KCNMA1;GUCY1A2;ACE;GNAI2;PLCB3;GNAI3;ITPR1;GNAQ;GNAI1;AGT	ovarian
Non-homologous end-joining	0.8725899356487962	3.921089529819995	0.0	0.022776485684497555	13	10	PRKDC;XRCC5;XRCC6;RAD50;FEN1;MRE11;NHEJ1;POLM;XRCC4;LIG4	PRKDC;XRCC5;XRCC6;RAD50;FEN1;MRE11	ovarian
