Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Chemical carcinogenesis,0.5711196438241744,1.6186246316648756,0.006472491909385114,0.16603399598068036,82,38,ADH1C;ADH1A;ADH1B;ALDH1A3;ADH4;AKR1C2;GSTM3;GSTM2;ADH5;GSTM5;EPHX1;SULT1A4;HPGDS;GSTM4;SULT1A1;GSTT1;GSTM1;GSTA4;KYAT1;CBR1;GSTK1;ARNT;ALDH3B1;ALDH3A1;CYP1B1;PTGS2;GSTP1;GSTO1;HSD11B1;MGST3;MGST1;GSTA1;GSTA3;KYAT3;MGST2;GSTT2;GSTT2B;NAT1,ADH1C;ADH1A;ADH1B;ALDH1A3;ADH4;AKR1C2;GSTM3;GSTM2;ADH5;GSTM5;EPHX1;SULT1A4;HPGDS;GSTM4;SULT1A1;GSTT1;GSTM1;GSTA4;KYAT1;CBR1;GSTK1;ARNT;ALDH3B1
Morphine addiction,0.5598957073727683,1.6049185654350013,0.02258064516129032,0.16717698363417052,91,39,GNG11;GNG12;GNAI1;GNB3;GNG7;GNAI3;ARRB1;GNAI2;GNAO1;ADCY6;GNAS;GNG2;GNB1;GNB2;ADCY5;GNB4;GNG5;PDE4D;PDE3A;PRKCB;ARRB2;PRKACB;PDE1C;ADCY3;PRKACA;GNG4;PRKCA;PDE4C;GRK2;PDE2A;ADCY7;GRK3;GRK6;PDE4B;GNB5;PRKACG;PDE1A;GRK5;GNG10,GNG11;GNG12;GNAI1;GNB3;GNG7;GNAI3;ARRB1;GNAI2;GNAO1;ADCY6;GNAS;GNG2;GNB1;GNB2;ADCY5;GNB4;GNG5;PDE4D;PDE3A;PRKCB;ARRB2
Dopaminergic synapse,0.5418101719928923,1.6367353796668576,0.0,0.1677665246343918,131,80,GNG11;MAOB;MAOA;GNG12;GNAI1;GNB3;GNAQ;ITPR1;GNG7;PPP1CA;GNAI3;PLCB3;GNAI2;MAPK11;KIF5C;GNAO1;PPP1CC;GNAS;GNG2;GNB1;CAMK2G;GNB2;KIF5A;PPP2R5A;PPP2R5B;MAPK9;CAMK2D;CAMK2B;MAPK8;KIF5B;GNAL;CAMK2A;PLCB4;MAPK14;ADCY5;GNB4;MAPK12;PPP3CB;PPP2R3A;GNG5;PRKCB;ARRB2;PPP3CC;PRKACB;AKT3;PLCB1;PPP2R5E;PPP1CB;AKT2;PRKACA;MAPK13;GNG4;CALML5;PPP1R1B;ATF2;PRKCA;PPP2CB;AKT1;GSK3B;CALML3;PLCB2;CALM2;PPP3CA;COMT;PPP2R5C;PPP2R2A;ITPR3;PPP2R1A;ITPR2;GNB5;CREB1;PPP2R1B;PRKACG;GSK3A;PPP2CA;ATF6B;PPP2R5D;GNG10;PPP2R2D;DDC,GNG11;MAOB;MAOA;GNG12;GNAI1;GNB3;GNAQ;ITPR1;GNG7;PPP1CA;GNAI3;PLCB3;GNAI2;MAPK11;KIF5C;GNAO1;PPP1CC;GNAS;GNG2;GNB1;CAMK2G;GNB2;KIF5A;PPP2R5A;PPP2R5B;MAPK9;CAMK2D;CAMK2B;MAPK8;KIF5B;GNAL;CAMK2A;PLCB4;MAPK14;ADCY5;GNB4;MAPK12;PPP3CB;PPP2R3A;GNG5;PRKCB;ARRB2
Vitamin B6 metabolism,0.6724175973035011,1.5539914681774105,0.08239700374531835,0.1688877052865983,6,5,AOX1;PDXP;PNPO;PSAT1;PDXK,AOX1;PDXP;PNPO
cGMP-PKG signaling pathway,0.49855513403283624,1.557639180355517,0.0,0.1692500948437398,166,99,PDE5A;GNAI1;GTF2I;MYLK;KNG1;MRVI1;GNAQ;PRKG1;ITPR1;GNA11;ROCK2;PPP1CA;GNAI3;ATP2B3;PLCB3;GNAI2;MEF2D;NOS3;ROCK1;GNA13;MYLK2;GUCY1A2;KCNMA1;PPP1CC;PPP1R12A;ADCY6;ATP2B4;SLC25A5;MAPK3;NFATC4;GNA12;SLC25A6;MEF2A;ATP2B1;MYL9;SLC8A1;IRS1;VDAC2;ATP2B2;PLCB4;PPIF;ADCY5;EDNRA;PPP3CB;NFATC1;VDAC1;PDE3A;PPP3CC;MAPK1;VDAC3;AKT3;NFATC2;BAD;PLCB1;SLC25A4;PPP1CB;ADCY3;AKT2;INSR;CALML5;MYH7;RAF1;NPR2;MAP2K1;MEF2C;ATP1A1;MAP2K2;ATF2;AKT1;CALML3;CACNA1S;NFATC3;PIK3CG;PLCB2;CALM2;CACNA1F;PPP3CA;ATP2A3;PDE2A;ADRA2A;ADCY7;ITPR3;ATP2A1;PRKCE;ATP1B1;ITPR2;ATP2A2;SRF;ATP1A3;CREB1;IRS2;RHOA;ATP1B3;VASP;ATF6B;GTF2IRD1;ATP1A2;NPR1;PPP3R1,PDE5A;GNAI1;GTF2I;MYLK;KNG1;MRVI1;GNAQ;PRKG1;ITPR1;GNA11;ROCK2;PPP1CA;GNAI3;ATP2B3;PLCB3;GNAI2;MEF2D;NOS3;ROCK1;GNA13;MYLK2;GUCY1A2;KCNMA1;PPP1CC;PPP1R12A;ADCY6;ATP2B4;SLC25A5;MAPK3;NFATC4;GNA12;SLC25A6;MEF2A;ATP2B1;MYL9;SLC8A1;IRS1;VDAC2;ATP2B2;PLCB4;PPIF;ADCY5;EDNRA;PPP3CB;NFATC1;VDAC1;PDE3A
Pancreatic secretion,0.5508121202002979,1.6200334902090223,0.0032258064516129032,0.1705457893497206,98,50,CPA3;PRSS3;PRSS1;PLA2G2A;GNAQ;ITPR1;CPB2;RAP1A;ATP2B3;PLCB3;CA2;KCNMA1;ADCY6;GNAS;ATP2B4;RAP1B;ATP2B1;RAB27B;ATP2B2;PLCB4;ADCY5;SLC9A1;PRKCB;BST1;PLCB1;RAC1;ADCY3;ATP1A1;RAB8A;PRKCA;CLCA4;PLCB2;RAB3D;ATP2A3;ADCY7;ITPR3;ATP2A1;ATP1B1;ITPR2;ATP2A2;SLC12A2;ATP1A3;RYR2;CD38;PLA2G12A;RHOA;ATP1B3;RAB11A;SLC4A2;ATP1A2,CPA3;PRSS3;PRSS1;PLA2G2A;GNAQ;ITPR1;CPB2;RAP1A;ATP2B3;PLCB3;CA2;KCNMA1;ADCY6;GNAS;ATP2B4;RAP1B;ATP2B1;RAB27B;ATP2B2;PLCB4;ADCY5;SLC9A1;PRKCB;BST1
GABAergic synapse,0.5388579023746071,1.5477671289205361,0.022727272727272728,0.17062281996821638,89,40,GNG11;GNG12;GNAI1;GNB3;PLCL1;GNG7;GNAI3;GNAI2;GNAO1;ADCY6;GNG2;GNB1;GNB2;SRC;GPHN;ADCY5;GNB4;GNG5;PRKCB;PRKACB;ADCY3;SLC38A1;PRKACA;GNG4;PRKCA;CACNA1S;CACNA1F;GLUL;SLC6A12;NSF;SLC38A2;ADCY7;GABARAPL2;GNB5;ABAT;GLS2;GABARAP;PRKACG;GNG10;GLS,GNG11;GNG12;GNAI1;GNB3;PLCL1;GNG7;GNAI3;GNAI2;GNAO1;ADCY6;GNG2;GNB1;GNB2;SRC;GPHN;ADCY5;GNB4;GNG5;PRKCB
Nitrogen metabolism,0.6023548725965305,1.5600802750536866,0.0410958904109589,0.17179246909642906,17,13,CA1;CA2;CA3;CA5B;CA12;CPS1;CA4;GLUL;GLUD1;CA13;CA9;CA8;GLUD2,CA1;CA2;CA3;CA5B;CA12;CPS1;CA4
Vascular smooth muscle contraction,0.5329385466278512,1.6406127490856643,0.0032258064516129032,0.1718617290823573,132,74,PPP1R12C;PPP1R12B;AGT;MYLK;PLA2G2A;MYH11;MRVI1;GNAQ;PRKG1;ITPR1;GNA11;ROCK2;PPP1CA;PLCB3;ROCK1;GNA13;MYLK2;PPP1R14A;GUCY1A2;KCNMA1;ACTG2;PPP1CC;PPP1R12A;ADCY6;GNAS;MAPK3;GNA12;MYL6B;ACTA2;MYL9;ARHGEF12;MYL6;ARHGEF11;PLCB4;ADCY5;EDNRA;PRKCB;PRKACB;MAPK1;CALD1;PLCB1;PPP1CB;ADCY3;PRKACA;CALML5;RAF1;NPR2;MAP2K1;JMJD7-PLA2G4B;PLA2G4A;MAP2K2;PRKCD;PRKCA;CALML3;ARAF;CACNA1S;ARHGEF1;PLCB2;CALM2;CACNA1F;CALCRL;PRKCH;PLA2G6;BRAF;CYP4A11;ADCY7;ITPR3;PRKCE;ITPR2;PLA2G12A;PRKCQ;RHOA;PRKACG;NPR1,PPP1R12C;PPP1R12B;AGT;MYLK;PLA2G2A;MYH11;MRVI1;GNAQ;PRKG1;ITPR1;GNA11;ROCK2;PPP1CA;PLCB3;ROCK1;GNA13;MYLK2;PPP1R14A;GUCY1A2;KCNMA1;ACTG2;PPP1CC;PPP1R12A;ADCY6;GNAS;MAPK3;GNA12;MYL6B;ACTA2;MYL9;ARHGEF12;MYL6;ARHGEF11;PLCB4;ADCY5;EDNRA
mRNA surveillance pathway,0.542710885629601,1.6610532586210414,0.0,0.17370404470804873,91,77,PABPC1;PABPC4;NUDT21;PABPN1;BCL2L2-PABPN1;CPSF6;ACIN1;DDX39B;RNMT;PABPC1L;MAGOH;CSTF3;SAP18;PPP1CA;PNN;FIP1L1;RBM8A;EIF4A3;SYMPK;DAZAP1;PPP1CC;WDR33;UPF2;MSI2;UPF1;SRRM1;PPP2R5A;PPP2R5B;CPSF1;ALYREF;RNPS1;ETF1;PPP2R3A;CPSF2;PAPOLG;CSTF2;NCBP2;NCBP1;SSU72;CPSF3;SMG1;PPP2R5E;CSTF2T;PELO;PPP1CB;PCF11;NXF1;CSTF1;UPF3B;PABPC4L;RNGTT;PAPOLA;PPP2CB;CLP1;GSPT1;MSI1;CPSF7;NXT1;SMG7;PPP2R5C;PPP2R2A;SMG5;PYM1;PPP2R1A;GSPT2;SMG6;PPP2R1B;CPSF4;NXF2B;PPP2CA;UPF3A;CASC3;PPP2R5D;NXT2;WDR82;PPP2R2D;HBS1L,PABPC1;PABPC4;NUDT21;PABPN1;BCL2L2-PABPN1;CPSF6;ACIN1;DDX39B;RNMT;PABPC1L;MAGOH;CSTF3;SAP18;PPP1CA;PNN;FIP1L1;RBM8A;EIF4A3;SYMPK;DAZAP1;PPP1CC;WDR33;UPF2;MSI2;UPF1;SRRM1;PPP2R5A;PPP2R5B;CPSF1;ALYREF;RNPS1;ETF1
Long-term depression,0.5362263148904214,1.5624064390607026,0.012903225806451613,0.17430155247854326,60,41,GNAI1;GNAQ;PRKG1;ITPR1;GNA11;GNAI3;GNAZ;PLCB3;GNAI2;GNA13;GUCY1A2;GNAO1;GNAS;MAPK3;GNA12;PLCB4;PRKCB;MAPK1;PLCB1;NRAS;RAF1;MAP2K1;JMJD7-PLA2G4B;PLA2G4A;MAP2K2;PRKCA;PPP2CB;ARAF;RYR1;PLCB2;BRAF;LYN;ITPR3;PPP2R1A;ITPR2;KRAS;PPP2R1B;HRAS;PPP2CA;IGF1;IGF1R,GNAI1;GNAQ;PRKG1;ITPR1;GNA11;GNAI3;GNAZ;PLCB3;GNAI2;GNA13;GUCY1A2;GNAO1;GNAS;MAPK3;GNA12
Dilated cardiomyopathy (DCM),0.5459615637456717,1.6433312570213892,0.012903225806451613,0.17768619276854944,91,62,ITGA7;DMD;LAMA2;DES;AGT;ITGA1;CACNA2D1;ITGA6;ITGA5;SGCD;ITGB3;ITGB1;SGCB;ITGA2B;TPM1;TPM2;ADCY6;GNAS;DAG1;LMNA;ITGA9;SLC8A1;CACNA2D2;MYL3;TPM3;EMD;ACTB;ACTG1;ITGA11;ADCY5;ITGB4;TPM4;SGCG;TTN;MYH6;PRKACB;ITGB6;ITGB8;ADCY3;ITGA2;CACNB3;PRKACA;TNNC1;MYH7;MYL2;TGFB2;CACNA1S;TGFB1;SGCA;ITGB7;CACNA1F;ITGB5;ADCY7;CACNB1;ITGA4;ATP2A2;RYR2;TGFB3;PRKACG;ITGA3;IGF1;ITGAV,ITGA7;DMD;LAMA2;DES;AGT;ITGA1;CACNA2D1;ITGA6;ITGA5;SGCD;ITGB3;ITGB1;SGCB;ITGA2B;TPM1;TPM2;ADCY6;GNAS;DAG1;LMNA;ITGA9;SLC8A1;CACNA2D2;MYL3;TPM3;EMD;ACTB;ACTG1;ITGA11;ADCY5;ITGB4;TPM4;SGCG;TTN;MYH6;PRKACB
Hypertrophic cardiomyopathy (HCM),0.5474826089136718,1.6485526873821963,0.012903225806451613,0.17973344130122065,85,61,ITGA7;DMD;LAMA2;DES;AGT;ITGA1;CACNA2D1;ITGA6;ITGA5;SGCD;ITGB3;ITGB1;SGCB;ITGA2B;TPM1;ACE;TPM2;DAG1;PRKAG2;LMNA;ITGA9;SLC8A1;CACNA2D2;MYL3;TPM3;EMD;ACTB;ACTG1;ITGA11;ITGB4;TPM4;SGCG;TTN;MYH6;ITGB6;ITGB8;PRKAB1;ITGA2;CACNB3;TNNC1;MYH7;MYL2;TGFB2;PRKAA1;CACNA1S;TGFB1;SGCA;ITGB7;CACNA1F;PRKAA2;ITGB5;CACNB1;ITGA4;ATP2A2;PRKAG1;RYR2;PRKAB2;TGFB3;ITGA3;IGF1;ITGAV,ITGA7;DMD;LAMA2;DES;AGT;ITGA1;CACNA2D1;ITGA6;ITGA5;SGCD;ITGB3;ITGB1;SGCB;ITGA2B;TPM1;ACE;TPM2;DAG1;PRKAG2;LMNA;ITGA9;SLC8A1;CACNA2D2;MYL3;TPM3;EMD;ACTB;ACTG1;ITGA11;ITGB4;TPM4;SGCG;TTN;MYH6
Shigellosis,0.515821794298263,1.5328350046253558,0.0032258064516129032,0.18190046932847181,65,59,ITGA5;VCL;U2AF1;U2AF1L5;CD44;ROCK2;ITGB1;ROCK1;MAPK11;DOCK1;ABL1;U2AF1L4;MAPK3;MAPK9;SRC;CTTN;MAPK8;ARPC1B;ARPC5L;ACTB;ACTG1;MAPK14;ARPC3;MAPK12;ARPC5;DIAPH1;IKBKG;MAPK1;WAS;ARPC4;NFKB1;NFKBIA;ARPC1A;RAC1;ELMO1;RELA;RHOG;PFN1;MAPK13;ELMO2;RIPK2;MAD2L2;WASF2;CDC42;CHUK;IKBKB;CRK;UBE2D2;BTRC;FBXW11;NFKBIB;HCLS1;WASL;PFN2;CRKL;WASF1;ARPC2;ATG5;ELMO3,ITGA5;VCL;U2AF1;U2AF1L5;CD44;ROCK2;ITGB1;ROCK1;MAPK11;DOCK1;ABL1;U2AF1L4;MAPK3;MAPK9;SRC;CTTN;MAPK8;ARPC1B;ARPC5L;ACTB;ACTG1;MAPK14;ARPC3;MAPK12;ARPC5;DIAPH1;IKBKG;MAPK1;WAS;ARPC4;NFKB1;NFKBIA;ARPC1A;RAC1;ELMO1;RELA;RHOG;PFN1;MAPK13
Cholesterol metabolism,0.5273403514960777,1.515185417924323,0.03896103896103896,0.18523854253846458,50,38,LCAT;APOA2;APOC2;NPC2;APOH;APOC1;APOA1;APOA4;APOB;LPA;CETP;APOE;APOC3;VDAC2;LRP1;TSPO;ANGPTL4;VDAC1;PLTP;CD36;VDAC3;CYP27A1;LIPA;LDLR;VAPA;LRPAP1;SORT1;NPC1;LDLRAP1;LRP2;NCEH1;LPL;SCARB1;OSBPL5;STARD3;SOAT1;ABCA1;VAPB,LCAT;APOA2;APOC2;NPC2;APOH;APOC1;APOA1;APOA4;APOB;LPA;CETP;APOE;APOC3;VDAC2;LRP1;TSPO;ANGPTL4;VDAC1;PLTP;CD36;VDAC3
Proteasome,0.5157289020938992,1.5253547784623107,0.03559870550161812,0.1855291403520216,45,42,PSME3;PSMA7;PSME2;PSMD1;PSMD12;PSMA4;PSME1;PSMD8;PSMA5;PSMC2;PSMC3;PSMB7;ADRM1;PSMC1;PSMA6;PSMD14;PSMF1;PSMA8;PSMB3;PSMD3;PSMA1;PSMD7;PSMD13;PSMD6;PSMB2;PSMD2;PSMC6;PSMB8;PSMA2;PSMB5;POMP;PSMB10;PSMA3;PSMB6;PSMB4;PSMD11;PSME4;PSMC5;PSMC4;PSMB9;PSMB1;PSMD4,PSME3;PSMA7;PSME2;PSMD1;PSMD12;PSMA4;PSME1;PSMD8;PSMA5;PSMC2;PSMC3;PSMB7;ADRM1;PSMC1;PSMA6;PSMD14;PSMF1;PSMA8;PSMB3;PSMD3;PSMA1;PSMD7;PSMD13
Relaxin signaling pathway,0.4955251806080658,1.517930716502092,0.0064516129032258064,0.18612651578413947,130,88,GNG11;COL4A1;COL4A2;COL4A5;GNG12;GNAI1;EGFR;GNB3;GNG7;GNAI3;COL4A6;PRKCZ;PLCB3;COL4A3;ARRB1;GNAI2;NOS3;MAPK11;GNAO1;ADCY6;GNAS;GNG2;GNB1;PIK3R1;MAPK3;GNB2;MMP9;COL1A1;MAPK9;SRC;ACTA2;COL3A1;MAPK8;COL1A2;SHC1;PLCB4;MAPK14;ADCY5;GNB4;MAPK12;GNG5;ARRB2;VEGFA;PRKACB;MAPK1;NFKB1;AKT3;NFKBIA;PLCB1;PIK3CD;ADCY3;NRAS;AKT2;RELA;PRKACA;MAPK13;GNG4;RAF1;PIK3CB;GRB2;MAP2K1;TGFBR1;MAP2K2;ATF2;PRKCA;AKT1;PIK3R2;MAP2K7;MAP2K4;TGFB1;PLCB2;SOS1;MMP2;SMAD3;ADCY7;PIK3CA;GNB5;JUN;KRAS;CREB1;TGFBR2;HRAS;PRKACG;ATF6B;MMP1;GNG10;SMAD2;SOS2,GNG11;COL4A1;COL4A2;COL4A5;GNG12;GNAI1;EGFR;GNB3;GNG7;GNAI3;COL4A6;PRKCZ;PLCB3;COL4A3;ARRB1;GNAI2;NOS3;MAPK11;GNAO1;ADCY6;GNAS;GNG2;GNB1;PIK3R1;MAPK3;GNB2;MMP9;COL1A1;MAPK9;SRC;ACTA2;COL3A1;MAPK8;COL1A2;SHC1;PLCB4;MAPK14;ADCY5;GNB4;MAPK12
Gastric acid secretion,0.5302331816664823,1.51920924352218,0.016129032258064516,0.18892109325272077,75,41,GNAI1;MYLK;GNAQ;ITPR1;GNAI3;PLCB3;GNAI2;CA2;MYLK2;ADCY6;GNAS;CAMK2G;CAMK2D;CAMK2B;EZR;CAMK2A;PLCB4;ACTB;ADCY5;SLC9A1;PRKCB;PRKACB;PLCB1;ADCY3;PRKACA;CALML5;ATP1A1;PRKCA;SST;CALML3;PLCB2;CALM2;ADCY7;ITPR3;ATP1B1;ITPR2;ATP1A3;ATP1B3;PRKACG;SLC4A2;ATP1A2,GNAI1;MYLK;GNAQ;ITPR1;GNAI3;PLCB3;GNAI2;CA2;MYLK2;ADCY6;GNAS;CAMK2G;CAMK2D;CAMK2B;EZR;CAMK2A;PLCB4;ACTB;ADCY5;SLC9A1;PRKCB
Glutamatergic synapse,0.5099732925264308,1.505601089421678,0.00967741935483871,0.1892321335531622,114,59,GNG11;GNG12;GNAI1;GNB3;GNAQ;ITPR1;GNG7;GNAI3;PLCB3;GNAI2;GNAO1;ADCY6;GNAS;GNG2;GNB1;MAPK3;GNB2;PLD2;PLCB4;ADCY5;GNB4;SHANK3;PPP3CB;GNG5;PRKCB;DLG4;PPP3CC;PRKACB;MAPK1;PLD1;PLCB1;ADCY3;SLC38A1;PRKACA;GNG4;JMJD7-PLA2G4B;PLA2G4A;PRKCA;SHANK2;PLCB2;GLUL;GRK2;PPP3CA;SLC38A2;ADCY7;ITPR3;SLC1A3;GRK3;HOMER3;ITPR2;GNB5;GLS2;HOMER2;PRKACG;HOMER1;DLGAP1;GNG10;GLS;PPP3R1,GNG11;GNG12;GNAI1;GNB3;GNAQ;ITPR1;GNG7;GNAI3;PLCB3;GNAI2;GNAO1;ADCY6;GNAS;GNG2;GNB1;MAPK3;GNB2;PLD2;PLCB4;ADCY5;GNB4;SHANK3;PPP3CB;GNG5;PRKCB;DLG4;PPP3CC;PRKACB;MAPK1;PLD1
Staphylococcus aureus infection,0.5105872981255991,1.5087565860129026,0.08496732026143791,0.1893609276546543,68,50,CFD;C3;C5;PLG;C4A;MBL2;C4B;CFB;MASP1;C2;C1S;CFH;CFI;SELP;C1R;CAMP;FGG;C1QB;DSG1;ITGAM;KRT10;C1QC;MASP2;C1QA;C3AR1;DEFA1B;HLA-DMB;HLA-DRA;FCGR3B;FCGR1A;FCGR2B;FCGR2A;DEFA5;FCGR3A;HLA-DQA1;DEFB1;HLA-DRB5;HLA-DPA1;ICAM1;ITGB2;HLA-DPB1;HLA-DRB1;C5AR1;FPR3;DEFA6;HLA-DRB4;HLA-DMA;HLA-DRB3;HLA-DQB1;ITGAL,CFD;C3;C5;PLG;C4A;MBL2;C4B;CFB;MASP1;C2;C1S;CFH;CFI;SELP;C1R;CAMP;FGG;C1QB;DSG1;ITGAM;KRT10;C1QC;MASP2;C1QA
Mismatch repair,0.5296493556692154,1.4939401365206408,0.09897610921501707,0.19851890823777,23,20,PCNA;RPA3;MSH2;MSH6;POLD1;SSBP1;RPA1;RPA2;LIG1;RFC2;RFC3;POLD3;RFC4;POLD4;RFC1;MSH3;PMS2;MLH1;RFC5;POLD2,PCNA;RPA3;MSH2;MSH6;POLD1;SSBP1;RPA1;RPA2;LIG1;RFC2;RFC3;POLD3
Serotonergic synapse,0.5048453088119644,1.490105721678227,0.02258064516129032,0.1985279318245081,113,57,GNG11;MAOB;MAOA;GNG12;GNAI1;GNB3;GNAQ;ITPR1;CASP3;GNG7;GNAI3;PLCB3;GNAI2;GNAO1;GNAS;GNG2;GNB1;MAPK3;GNB2;PLCB4;ADCY5;ALOX15;GNB4;GNG5;PRKCB;ALOX15B;PRKACB;MAPK1;PLCB1;PTGS2;NRAS;PRKACA;GNG4;RAF1;ALOX12;MAP2K1;JMJD7-PLA2G4B;PLA2G4A;PRKCA;PTGS1;ARAF;CACNA1S;PLCB2;CACNA1F;BRAF;CYP4X1;ITPR3;APP;ITPR2;GNB5;KRAS;ALOX5;HRAS;PRKACG;RAPGEF3;GNG10;DDC,GNG11;MAOB;MAOA;GNG12;GNAI1;GNB3;GNAQ;ITPR1;CASP3;GNG7;GNAI3;PLCB3;GNAI2;GNAO1;GNAS;GNG2;GNB1;MAPK3;GNB2
Thyroid hormone synthesis,0.5068274522208865,1.4667339864580482,0.016129032258064516,0.20421504736618326,74,43,SERPINA7;GPX3;TTR;HSPA5;GNAQ;ITPR1;PDIA4;ALB;HSP90B1;PLCB3;ADCY6;GNAS;GPX1;CANX;PLCB4;ADCY5;PRKCB;PRKACB;PLCB1;ADCY3;PRKACA;PAX8;ATP1A1;ATF2;PRKCA;PLCB2;GPX8;LRP2;ADCY7;ITPR3;GPX2;ATP1B1;ITPR2;ATP1A3;CREB1;GPX7;TTF1;ATP1B3;PRKACG;ATF6B;ATP1A2;GSR;TTF2,SERPINA7;GPX3;TTR;HSPA5;GNAQ;ITPR1;PDIA4;ALB;HSP90B1;PLCB3;ADCY6;GNAS;GPX1;CANX;PLCB4;ADCY5
Gap junction,0.49599921179100775,1.46761489290435,0.041935483870967745,0.20689443738284283,88,63,PDGFRB;GNAI1;PDGFRA;EGFR;GNAQ;PRKG1;ITPR1;GNA11;GNAI3;PLCB3;GNAI2;LPAR1;GUCY1A2;ADCY6;GNAS;MAPK3;SRC;TUBB;TUBB3;PLCB4;GJA1;ADCY5;TUBA1B;TUBA1C;MAP3K2;MAPK7;PRKCB;TUBA3D;TJP1;MAP2K5;TUBA4A;PRKACB;MAPK1;CDK1;PLCB1;TUBB4A;TUBA8;ADCY3;NRAS;PRKACA;TUBB2A;TUBB2B;RAF1;GRB2;MAP2K1;TUBB4B;MAP2K2;TUBB6;PRKCA;PLCB2;SOS1;TUBB8;ADCY7;ITPR3;ITPR2;KRAS;TUBAL3;HRAS;PRKACG;PDGFC;CSNK1D;SOS2;TUBB1,PDGFRB;GNAI1;PDGFRA;EGFR;GNAQ;PRKG1;ITPR1;GNA11;GNAI3;PLCB3;GNAI2;LPAR1;GUCY1A2;ADCY6;GNAS;MAPK3;SRC;TUBB;TUBB3;PLCB4;GJA1;ADCY5;TUBA1B;TUBA1C;MAP3K2;MAPK7;PRKCB;TUBA3D;TJP1;MAP2K5;TUBA4A;PRKACB;MAPK1;CDK1;PLCB1;TUBB4A;TUBA8;ADCY3;NRAS;PRKACA;TUBB2A;TUBB2B
Renin secretion,0.5169392221388989,1.4793478063734582,0.016181229773462782,0.20695861583397462,69,39,AGT;GNAI1;GNAQ;ITPR1;GNAI3;PLCB3;GNAI2;ACE;GUCY1A2;KCNMA1;ADCY6;GNAS;PLCB4;ADCY5;EDNRA;PPP3CB;CTSB;PDE3A;PPP3CC;PRKACB;PDE1C;PLCB1;PRKACA;CALML5;CALML3;CACNA1S;CLCA4;PLCB2;CALM2;CACNA1F;PPP3CA;ITPR3;ITPR2;CREB1;PRKACG;PDE1A;REN;NPR1;PPP3R1,AGT;GNAI1;GNAQ;ITPR1;GNAI3;PLCB3;GNAI2;ACE;GUCY1A2;KCNMA1;ADCY6;GNAS;PLCB4;ADCY5;EDNRA;PPP3CB;CTSB;PDE3A;PPP3CC;PRKACB;PDE1C;PLCB1
Regulation of actin cytoskeleton,0.4595054181853818,1.461874156257003,0.0032258064516129032,0.2070596539310935,214,164,ITGA7;PPP1R12C;PPP1R12B;RRAS;PDGFRB;GNG12;ITGA1;F2;PDGFRA;MYLK;CXCL12;CFL1;ITGA6;EGFR;KNG1;ITGA5;VCL;ITGB3;MRAS;ROCK2;ITGB1;PPP1CA;ITGA2B;DIAPH2;LPAR1;ROCK1;PIP4K2A;GNA13;MYLK2;LIMK2;PIP5K1C;FGF2;PPP1CC;DOCK1;PPP1R12A;PIK3R1;MAPK3;PIP5K1A;MYL10;GNA12;RRAS2;RAC3;GSN;SRC;ITGA9;MYL9;ARHGEF12;PIP4K2B;ARHGEF6;ARPC1B;EZR;ARPC5L;PAK2;ACTB;ACTG1;ARPC3;ITGA11;MYH14;ARPC5;ITGB4;SLC9A1;DIAPH1;ITGAM;RDX;MYL12B;MYL12A;GIT1;MYH10;MAPK1;WAS;ARPC4;ITGB6;ITGB8;ARPC1A;PAK1;RAC1;PPP1CB;PIP4K2C;PIK3CD;SSH3;ITGA2;NRAS;SSH1;ARHGAP35;APC;PXN;PFN1;MYL5;RAC2;FGFR1;RAF1;PIK3CB;MYL2;ACTN1;PIKFYVE;FGFR2;DIAPH3;MAP2K1;FGD1;FGD3;ENAH;MAP2K2;IQGAP2;CFL2;FGFR3;BAIAP2;MYLPF;PIK3R2;ARAF;FGF17;SCIN;ARHGEF1;ITGB7;SOS1;VAV3;WASF2;CDC42;ARHGEF7;BRAF;CYFIP2;BRK1;CXCR4;ITGB5;SPATA13;CRK;ITGAX;ACTN4;PIK3CA;ITGB2;ITGA4;MSN;NCKAP1L;MYH9;VAV2;KRAS;NCKAP1;RHOA;WASL;ABI2;INSRR;PFN2;HRAS;PDGFC;PAK4;FN1;IQGAP1;CRKL;ITGA3;CYFIP1;LIMK1;IQGAP3;LPAR2;WASF1;BCAR1;ITGAL;SOS2;VAV1;TMSB4X;ARPC2;FGF20;FGF4;ITGAV;TIAM1;PTK2,ITGA7;PPP1R12C;PPP1R12B;RRAS;PDGFRB;GNG12;ITGA1;F2;PDGFRA;MYLK;CXCL12;CFL1;ITGA6;EGFR;KNG1;ITGA5;VCL;ITGB3;MRAS;ROCK2;ITGB1;PPP1CA;ITGA2B;DIAPH2;LPAR1;ROCK1;PIP4K2A;GNA13;MYLK2;LIMK2;PIP5K1C;FGF2;PPP1CC;DOCK1;PPP1R12A;PIK3R1;MAPK3;PIP5K1A;MYL10;GNA12;RRAS2;RAC3;GSN;SRC;ITGA9;MYL9;ARHGEF12;PIP4K2B;ARHGEF6;ARPC1B;EZR;ARPC5L;PAK2;ACTB;ACTG1;ARPC3;ITGA11;MYH14;ARPC5;ITGB4;SLC9A1;DIAPH1;ITGAM;RDX;MYL12B;MYL12A
