Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
FLT3 Signaling,-0.0018959086398232245,-2.4062860246793183,0.32831325301204817,0.8269593618845497,290,198,UROD;NGLY1;LIAS;DYM;GSPT2;UBE2M;XRCC1;NT5C2;SMARCAD1;SLC30A9;PROM1;TMPPE;ALG13;PDCL;TAX1BP3;SNRNP48;GAREM1;RARRES2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;AKAP13;SELENON;BROX;HERC1;BIRC2;MITD1;SMAD5;PCDHB8;NCDN;ZNF382;DHRS2;MRPL27;TMCC3;RHOQ;FPGT-TNNI3K;TBC1D15;CRIP1;ETV3;P3H2;CD5;PEX13;LGALS9C;HIRIP3;OSBPL8;MEN1;RAB11FIP2;ARFGAP3;RMND5A;ANKFY1;RAB9A;TBC1D10A;ERBB3;DCP2;LRWD1;RHOB;ZNF570;ECE2;PGP;PARD6B;CFL1;SMAP1;LAIR1;POU2F2;CARD19;UBE2N;PEX5;SAYSD1;GINS2;KDM4A;MMACHC;SAFB2;ZNF782;TANGO2;PIAS1;TXNDC12;HCFC1;NEMP1;PLXND1;CRTC1;NDUFA3;ABHD4;ABI3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;C6orf136;CASP9;CAV2;CCDC28A;CD74;CLCA4;CMAS;CNN3;COL18A1;COL5A1;CRISP3;CYLD;DAG1;DAPP1;DCAF10;DENND1A;DENND3;DISC1;DNAH10;DNAH7;DNAJC7;DOK2;DPP3;ELMOD2;EPHX4;FAM107A;FAM122A;FBXO7;FGD3;GATA6;GFPT2;GUF1;HDLBP;HLA-G;HNRNPLL;IDS;ITGB3;LAMB2;LAMP2;LDLR;LRCH2;MARCO;MEF2C;METRNL;MFAP5;MIER1;MYBBP1A;MYL10;N4BP1;NDRG2;NEK8;NFIA;NFRKB;NFYA;NRDE2;NUP35;ODF2;PARVG;PCDH1;PCDHB15;PHKG1;POGK;PPP1R14C;PTPN3;PUSL1;PWP2;RAB11FIP3;RAB19;REEP6;REN;RFLNB;RUNDC1;SDC1;SDCBP;SEC62;SEPT9;SERPINB3;SHISA4;SIRPA;SLC25A40;SNX12;SRSF6;STAT1;STUB1;SUPV3L1;SUV39H2;SYNC;TEP1;UBE2E2;UBE2E3;VLDLR;VWA1;WDR60;WRN;ZBP1;ZEB2;ZNF550;ZNF8,PLXND1;CRTC1;NDUFA3;ABHD4;ABI3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;C6orf136;CASP9;CAV2;CCDC28A;CD74;CLCA4;CMAS;CNN3;COL18A1;COL5A1;CRISP3;CYLD;DAG1;DAPP1;DCAF10;DENND1A;DENND3;DISC1;DNAH10;DNAH7;DNAJC7;DOK2;DPP3;ELMOD2;EPHX4;FAM107A;FAM122A;FBXO7;FGD3;GATA6;GFPT2;GUF1;HDLBP;HLA-G;HNRNPLL;IDS;ITGB3;LAMB2;LAMP2;LDLR;LRCH2;MARCO;MEF2C;METRNL;MFAP5;MIER1;MYBBP1A;MYL10;N4BP1;NDRG2;NEK8;NFIA;NFRKB;NFYA;NRDE2;NUP35;ODF2;PARVG;PCDH1;PCDHB15;PHKG1;POGK;PPP1R14C;PTPN3;PUSL1;PWP2;RAB11FIP3;RAB19;REEP6;REN;RFLNB;RUNDC1;SDC1;SDCBP;SEC62;SEPT9;SERPINB3;SHISA4;SIRPA;SLC25A40;SNX12;SRSF6;STAT1;STUB1;SUPV3L1;SUV39H2;SYNC;TEP1;UBE2E2;UBE2E3;VLDLR;VWA1;WDR60;WRN;ZBP1;ZEB2;ZNF550;ZNF8
Signaling by NTRKs,-0.0010159348169397286,-1.865111585269567,0.6145146088595664,0.8269715836076712,135,97,TAP1;ELF1;IFT43;GSPT2;TGS1;TAF7;POMGNT1;SMARCAD1;SLC30A9;CDR2;PDCL;FAM20C;RCOR2;MITD1;ANKS1A;ELOA;POLG2;TTLL12;TMEM120B;IGHMBP2;TBC1D15;P3H2;PMF1-BGLAP;TRPC4AP;RAC3;ACAT2;PRMT6;UTP3;PHF3;FRK;TRIP11;E2F5;LRWD1;CFL1;CLPX;CDC37L1;ACTB;MMACHC;PIAS1;RPS3;MOSPD2;ITSN1;APOOL;MOCS3;SPTAN1;ADAMTSL2;AIMP1;ANKRD44;APOC1;AZU1;CACNA2D1;CAPN6;CHL1;COG7;COL18A1;COPA;CRISP3;CRYAB;CSRP2;DCN;DOK2;EBP;EIF2B2;ELMOD2;EVPL;EXOSC1;FBXO3;GMPR2;GTF2I;GUF1;GZF1;HNRNPLL;IDS;IFI30;INHBC;INMT;LAMP2;LRCH2;LY6H;MIER1;MRPL45;MYBBP1A;MYL10;N4BP1;NAT10;NEK8;NUMB;NUP35;REPIN1;RYR1;SDC1;SHISA4;STUB1;TAX1BP1;UBE2E3;YARS;ZNF550,PIAS1;RPS3;MOSPD2;ITSN1;APOOL;MOCS3;SPTAN1;ADAMTSL2;AIMP1;ANKRD44;APOC1;AZU1;CACNA2D1;CAPN6;CHL1;COG7;COL18A1;COPA;CRISP3;CRYAB;CSRP2;DCN;DOK2;EBP;EIF2B2;ELMOD2;EVPL;EXOSC1;FBXO3;GMPR2;GTF2I;GUF1;GZF1;HNRNPLL;IDS;IFI30;INHBC;INMT;LAMP2;LRCH2;LY6H;MIER1;MRPL45;MYBBP1A;MYL10;N4BP1;NAT10;NEK8;NUMB;NUP35;REPIN1;RYR1;SDC1;SHISA4;STUB1;TAX1BP1;UBE2E3;YARS;ZNF550
Toxicity of botulinum toxin type A (BoNT/A),0.00011136088348007091,1.919633799205826,0.40034217279726264,0.8270072446182731,9,2,SH3GL1;ACY3,SH3GL1;ACY3
Toxicity of botulinum toxin type E (BoNT/E),0.00011136088348007091,1.919633799205826,0.40034217279726264,0.8270072446182731,5,2,SH3GL1;ACY3,SH3GL1;ACY3
Mitochondrial translation termination,-0.002195088609419923,-2.3723385327086537,0.04504504504504504,0.8270816661300108,91,86,RFLNA;MYL4;IDE;KRT15;LPAR2;RAB8B;TNNC1;MYO1D;SH3RF1;HACD2;ATP6AP2;BST2;SLC25A15;AMOTL2;KRT17;LOXL2;RAP1GAP2;RAB10;GUK1;MYOZ1;TRIT1;PCK2;SLC9A3R2;AP1M1;GPATCH11;GOT1;TRA2A;SNTB2;ALDH4A1;APBA1;CD84;CFI;CLSTN2;COIL;CPXM1;CYP4A11;DENND4A;DYNC1I1;EIF4G3;FAM49B;FBLIM1;FGB;FSTL1;HBA1;HDGFL3;HGH1;HIF1AN;HLA-C;INTS13;LPIN2;LRRC1;LRRC45;LYVE1;MAP2K5;MAP7D3;MCTS1;MPHOSPH8;N4BP2L2;NCOR2;NEK6;NIPBL;NUP43;PAK2;PARP10;PIEZO1;PLAUR;PLIN4;POLA1;PPP1R12C;PPP1R7;PRPF6;PSMA4;PTPRM;PXDC1;RECQL;REPS2;RPL13A;RRAD;SERPINA1;SLC30A1;SLC35A3;SRSF10;TAF1L;THNSL1;TMEM214;ZWILCH,CD84;CFI;CLSTN2;COIL;CPXM1;CYP4A11;DENND4A;DYNC1I1;EIF4G3;FAM49B;FBLIM1;FGB;FSTL1;HBA1;HDGFL3;HGH1;HIF1AN;HLA-C;INTS13;LPIN2;LRRC1;LRRC45;LYVE1;MAP2K5;MAP7D3;MCTS1;MPHOSPH8;N4BP2L2;NCOR2;NEK6;NIPBL;NUP43;PAK2;PARP10;PIEZO1;PLAUR;PLIN4;POLA1;PPP1R12C;PPP1R7;PRPF6;PSMA4;PTPRM;PXDC1;RECQL;REPS2;RPL13A;RRAD;SERPINA1;SLC30A1;SLC35A3;SRSF10;TAF1L;THNSL1;TMEM214;ZWILCH
p75NTR signals via NF-kB,0.0003141171224638269,1.9358652740356397,0.5408921933085502,0.8271147213933405,16,14,COG1;HDHD3;MZB1;ALDOB;RPS15;FBXO44;CCDC69;CXCL12;CYLD;DCAF10;DNAJC7;GANAB;GOLM1;RNF181,COG1;HDHD3;MZB1;ALDOB;RPS15;FBXO44;CCDC69;CXCL12;CYLD;DCAF10;DNAJC7;GANAB;GOLM1
G-protein mediated events,-0.0008676464098676523,-2.391659844968895,0.19931856899488926,0.8271695995978843,54,43,PAFAH1B2;HOXD9;GLMN;GRIP1;CUL7;RTN4IP1;CDC23;ERGIC2;MAP3K8;ACTL8;PSMD2;CD19;IQGAP1;ATL2;ZFYVE19;PRKRA;CHTF18;PMF1-BGLAP;CD55;RNF123;C2CD2;ARHGAP23;FADS1;GIMAP7;HCCS;INPPL1;LDLRAP1;MIER1;PRR12;RAB11FIP3;RUNDC1;SELENOW;SERPINB3;SLC3A2;SNU13;SRSF6;TC2N;TDRD3;THOC2;TMEM115;TMOD2;TTC30A;UNC13D,PRR12;RAB11FIP3;RUNDC1;SELENOW;SERPINB3;SLC3A2;SNU13;SRSF6;TC2N;TDRD3;THOC2;TMEM115;TMOD2;TTC30A;UNC13D
MPS IIIC - Sanfilippo syndrome C,-8.629464201471184e-05,-2.258318325833098,0.006279434850863423,0.8273435371911493,1,1,RBX1,RBX1
PI-3K cascade:FGFR3,-0.00028368883262694475,-3.914544272727106,0.3938356164383562,0.827430537520186,18,11,TBC1D15;P3H2;HIRIP3;OSBPL8;ARFGAP3;ABI3;CASP9;LRCH2;SHISA4;UBE2E3;ZNF550,TBC1D15;P3H2;HIRIP3;OSBPL8;ARFGAP3;ABI3;CASP9;LRCH2;SHISA4;UBE2E3;ZNF550
Arachidonic acid metabolism,0.0008400191470372353,1.9092753240730902,0.1410427807486631,0.8274502830921845,59,42,FST;AP3B2;GLMN;DUSP23;ITGBL1;CALB1;NACAD;KIF24;BOD1L1;RAB3GAP2;RHOU;ZSCAN31;SYBU;VPS45;FAM105A;FHIT;MDK;RAP1GAP;NFYC;FIG4;POLDIP2;TMEM135;UCKL1;INPP5D;TIA1;ATRN;CWC27;CAPN7;ADIPOQ;ANKRD44;CNOT6L;COX6B1;DAGLB;FGD4;HAT1;HDDC3;KCTD10;MCOLN1;PLXNB1;SF3B6;TPMT;WDR12,FST;AP3B2;GLMN;DUSP23;ITGBL1;CALB1;NACAD;KIF24;BOD1L1;RAB3GAP2;RHOU;ZSCAN31;SYBU;VPS45;FAM105A;FHIT;MDK;RAP1GAP;NFYC;FIG4;POLDIP2
5-Phosphoribose 1-diphosphate biosynthesis,-0.00015887591106794884,-2.2168718654809934,0.25665236051502144,0.8275292592386952,3,2,NFATC1;SLC7A5,NFATC1;SLC7A5
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,0.00015582950124392545,1.894489183424578,0.721185510428101,0.827603575360573,5,5,TMEM120B;PPP1R3G;OBP2A;P3H1;WDR45,TMEM120B;PPP1R3G;OBP2A
Signaling by MAP2K mutants,-0.00028558024387626485,-2.253741885599966,0.004765146358066712,0.8276069055341518,4,4,HNRNPLL;LAMP2;MIER1;SDC1,HNRNPLL;LAMP2;MIER1;SDC1
Citric acid cycle (TCA cycle),-0.0006059359836271483,-2.0965428692409116,0.09986130374479889,0.8278348485287028,22,22,RAI1;SCAF11;TAF12;MGMT;HIBADH;ACTA2;ADSSL1;ARAP3;ATG2B;C1orf123;CCDC14;ERICH5;GPD1;MAGED2;PALM2-AKAP2;PEX2;PLEKHO2;PPIB;PYCR1;SLC6A12;TMC6;TNFAIP8L3,ADSSL1;ARAP3;ATG2B;C1orf123;CCDC14;ERICH5;GPD1;MAGED2;PALM2-AKAP2;PEX2;PLEKHO2;PPIB;PYCR1;SLC6A12;TMC6;TNFAIP8L3
Synthesis of 5-eicosatetraenoic acids,0.00020459208557312825,1.9361376178899643,0.6534031413612565,0.8281743061861095,9,8,FST;RAB3GAP2;RHOU;TMEM135;INPP5D;CWC27;MCOLN1;TPMT,FST;RAB3GAP2;RHOU
SHC-mediated cascade:FGFR2,-0.0002031052727891408,-2.3200264002793327,0.9140495867768595,0.8282023916329659,23,11,MITD1;HIRIP3;OSBPL8;RAB11FIP2;LRWD1;MMACHC;ABI3;CASP9;IDS;NUP35;UBE2E3,HIRIP3;OSBPL8;RAB11FIP2;LRWD1;MMACHC;ABI3;CASP9;IDS;NUP35;UBE2E3
MPS IV - Morquio syndrome A,7.342234149963473e-05,1.886955695370982,0.6409550045913682,0.8282503702723961,1,1,NELFE,NELFE
GP1b-IX-V activation signalling,0.00034588146290942914,1.8900221936875,0.17104377104377105,0.8284385738717772,10,10,CLCN6;KATNA1;KIAA1109;TAF7L;METTL9;DCP2;PIN4;NEK8;PCDHB15;ZNF550,CLCN6;KATNA1;KIAA1109;TAF7L
RPIA deficiency: failed conversion of R5P to RU5P,6.368193965615721e-05,1.9095314954838283,0.727547931382442,0.8285011694774267,1,1,VASH1,VASH1
RPIA deficiency: failed conversion of RU5P to R5P,6.368193965615721e-05,1.9095314954838283,0.727547931382442,0.8285011694774267,1,1,VASH1,VASH1
Downstream signaling of activated FGFR2,-0.0003392861053388073,-2.4697720644752286,0.5869297163995068,0.8288871916905772,30,17,MITD1;TBC1D15;P3H2;HIRIP3;OSBPL8;RAB11FIP2;LRWD1;MMACHC;ABI3;CASP9;IDS;LRCH2;NUP35;RYR1;SHISA4;UBE2E3;ZNF550,TBC1D15;P3H2;HIRIP3;OSBPL8;RAB11FIP2;LRWD1;MMACHC;ABI3;CASP9;IDS;LRCH2;NUP35;RYR1;SHISA4;UBE2E3;ZNF550
RUNX3 regulates BCL2L11 (BIM) transcription,-0.0002582182327137138,-2.2612992603134,0.1674454828660436,0.8290056349692347,5,5,UFSP2;HPN;KATNAL1;OMD;PCDHB2,HPN;KATNAL1;OMD;PCDHB2
RNA Polymerase III Transcription Termination,-0.00056464280238575,-2.4664362451202244,0.10225442834138486,0.8290343589805182,23,22,AVL9;FOXO4;CNNM3;BIRC5;ING5;MYLPF;CASQ1;DEFA6;CASTOR2;CIB1;HBZ;HMCES;HSD3B2;HSP90B1;JMY;KTI12;PDLIM1;PHC1;RASSF2;SRSF3;TRAF2;WDYHV1,HBZ;HMCES;HSD3B2;HSP90B1;JMY;KTI12;PDLIM1;PHC1;RASSF2;SRSF3;TRAF2;WDYHV1
TNF signaling,-0.0006534091439744865,-2.211649849020939,0.18846466287571081,0.8290894991515511,46,36,NDUFS4;AGPS;AUP1;GGA3;EPHB2;FTO;KALRN;IGFBP2;ESRRA;AFAP1;TMEM245;NUF2;FAM50B;ZNF197;ARHGAP5;MGME1;MPHOSPH10;CLDN7;ALAS1;AQP5;ARHGAP32;CCDC47;CYLD;DCAF10;DCAF5;DNAJC7;DUSP3;GANAB;HLA-DRB1;HMGN4;JSRP1;MARVELD2;MFSD1;NOC4L;SGCD;TSPAN15,KALRN;IGFBP2;ESRRA;AFAP1;TMEM245;NUF2;FAM50B;ZNF197;ARHGAP5;MGME1;MPHOSPH10;CLDN7;ALAS1;AQP5;ARHGAP32;CCDC47;CYLD;DCAF10;DCAF5;DNAJC7;DUSP3;GANAB;HLA-DRB1;HMGN4;JSRP1;MARVELD2;MFSD1;NOC4L;SGCD;TSPAN15
Toll Like Receptor 9 (TLR9) Cascade,0.0008018962062922798,1.9136715871544454,0.6286836935166994,0.8290923337433117,95,78,TAP1;ELF1;SARAF;CCDC90B;TAF7;SEC22A;HDHD2;RABGGTB;NDUFS4;MYO6;COG1;ORMDL2;LRRK1;AGPS;UBOX5;ALDOB;POLG2;IGHMBP2;PMF1-BGLAP;HIST1H2AB;TRPC4AP;RAC3;PHF3;RPS15;SUCLG1;DAB2IP;NDUFB5;CRABP1;HIST2H2BF;MUC1;HNRNPCL1;MGME1;FBXO44;LGALS8;MPHOSPH10;VAT1;ADAMTSL2;AKR1B1;ANKRD13D;ANKRD44;ANXA4;ARHGAP32;CACHD1;CCDC69;COL18A1;CRISP3;CRYAB;CYLD;DCAF10;DNAH10;DNAJC7;DOK2;ELMOD2;FNDC1;GANAB;GATA6;GOLM1;GPBP1;GTF2I;GUF1;LAMP2;LRRN4CL;LY6H;MAP3K3;MIER1;N4BP1;NUMB;PCSK5;PPP1R3D;REPIN1;RNF181;SDC1;SLC38A2;SLCO3A1;SPTA1;TAX1BP1;TSPAN15;USP16,TAP1;ELF1;SARAF;CCDC90B;TAF7;SEC22A;HDHD2;RABGGTB;NDUFS4;MYO6;COG1;ORMDL2;LRRK1;AGPS;UBOX5
Insulin receptor signalling cascade,-0.00046044659704142334,-2.4630267112778395,0.47058823529411764,0.8292322971174042,54,32,SMARCAD1;SLC30A9;PDCL;MITD1;TBC1D15;P3H2;HIRIP3;OSBPL8;MEN1;RAB11FIP2;ARFGAP3;LRWD1;MMACHC;PIAS1;ABI3;CASP9;DENND1A;DNAH10;GATA6;IDS;LRCH2;MIER1;NUP35;PTPN3;PUSL1;SDC1;SHISA4;TOP2B;TSPAN6;UBE2E3;VWA1;ZNF550,DENND1A;DNAH10;GATA6;IDS;LRCH2;MIER1;NUP35;PTPN3;PUSL1;SDC1;SHISA4;TOP2B;TSPAN6;UBE2E3;VWA1;ZNF550
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,-0.0006386360243001198,-2.250209766389141,0.11964549483013294,0.829278300085106,32,25,HARS2;COX19;TACO1;DDX28;CAPNS1;POM121;GIGYF2;PRPF3;PIK3R1;C19orf12;CANT1;COL17A1;CYLD;DCAF10;DLAT;DNAJC7;EBP;HSPA13;IVNS1ABP;KATNAL1;MBL2;NTM;OMD;PC;VHL,POM121;GIGYF2;PRPF3;PIK3R1;C19orf12;CANT1;COL17A1;CYLD;DCAF10;DLAT;DNAJC7;EBP;HSPA13;IVNS1ABP;KATNAL1;MBL2;NTM;OMD;PC;VHL
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.0006180537659365642,1.8677365000036708,0.3817733990147783,0.8293389613970087,42,30,USP1;TGIF1;STAG1;C14orf119;EHHADH;HOXD9;USP36;GTF2A1;QTRT1;C19orf54;SPTLC1;DNAJA3;MTMR1;EFNB1;CHRAC1;RSPRY1;BASP1;ADAR;BRWD1;CCDC84;EOGT;LILRB2;PEX12;PRG3;SELENOW;STBD1;TC2N;TCF7;TDRD3;TTC30A,USP1;TGIF1;STAG1;C14orf119;EHHADH;HOXD9;USP36;GTF2A1;QTRT1;C19orf54;SPTLC1;DNAJA3
RUNX2 regulates bone development,-0.0003749810097169338,-2.0970514693695783,0.3596412556053812,0.8293659687100926,31,19,RNF10;MED12;USP9Y;MPP7;FOXP1;CXorf56;RBP1;TSPAN9;MAT2B;ANXA8L1;HYI;KATNAL1;METTL2A;MIER1;NEK8;NTM;PPCS;SDC1;TAF6,HYI;KATNAL1;METTL2A;MIER1;NEK8;NTM;PPCS;SDC1;TAF6
Selenoamino acid metabolism,-0.0026865822160737273,-2.285802794485794,0.04691164972634871,0.8293690385859672,122,103,TRAF3IP1;S100A7;SERPINB8;RAB5C;TTC9;RAB12;PLXNB2;FAM26E;SPG7;MECOM;PUS7L;ATL3;WDR1;RNF14;PSMG1;KDM5B;HSPA1L;DOCK4;FAM69A;SIPA1L2;KLHL7;TFG;BCL7C;CTSC;GPATCH4;C2orf49;HAUS2;SC5D;TSPO;ADRM1;TONSL;BHLHE41;RBM24;RIPK3;ZNF471;NDUFC2;CDKN2A;PI4KB;DYNC1LI2;CPTP;SLC12A2;MCAT;GLIPR2;APLP2;COL1A1;DCAF10;DNAJC7;ECI2;ECSIT;GALE;INO80B;LMNB2;MAP3K15;MAPK9;MARCKSL1;MBLAC1;MEF2A;MRPS5;NOL3;NR2C2;NR2F1;OLFML2A;PBX3;PLAC9;PPIL3;PREX1;PRR5-ARHGAP8;PTGIS;PTPRO;PTX3;QTRT2;RANBP6;RASSF5;RECK;RGP1;RPL7;RPN1;RPS21;RPS6KC1;RSU1;SAA2-SAA4;SCEL;SERPINA6;SERPINC1;SKAP1;SKIV2L2;SLC9A6;SPATA13;SRCIN1;STK32C;STRBP;SYTL1;TAF6L;TOMM22;TOMM7;TSN;TTC28;UQCC3;VIT;VPS26B;WDR89;WIPF1;ZBTB16,MAP3K15;MAPK9;MARCKSL1;MBLAC1;MEF2A;MRPS5;NOL3;NR2C2;NR2F1;OLFML2A;PBX3;PLAC9;PPIL3;PREX1;PRR5-ARHGAP8;PTGIS;PTPRO;PTX3;QTRT2;RANBP6;RASSF5;RECK;RGP1;RPL7;RPN1;RPS21;RPS6KC1;RSU1;SAA2-SAA4;SCEL;SERPINA6;SERPINC1;SKAP1;SKIV2L2;SLC9A6;SPATA13;SRCIN1;STK32C;STRBP;SYTL1;TAF6L;TOMM22;TOMM7;TSN;TTC28;UQCC3;VIT;VPS26B;WDR89;WIPF1;ZBTB16
Defective F9 secretion,7.477161860029845e-05,1.8870591313702958,0.7113594040968343,0.8293734487748542,1,1,CLN3,CLN3
mRNA decay by 3' to 5' exoribonuclease,0.00033077970337077917,1.8739033749268588,0.5377107364685004,0.8294180665674707,16,16,FBXO2;INCENP;UBN2;HIST1H1T;PTMS;NAXD;RPL6;ARL3;B4GAT1;CKMT1B;CLIC1;DHRS9;FBLN2;GMPS;LRBA;NAA40,FBXO2;INCENP;UBN2;HIST1H1T;PTMS;NAXD;RPL6;ARL3;B4GAT1;CKMT1B;CLIC1;DHRS9;FBLN2;GMPS;LRBA;NAA40
Interleukin-33 signaling,0.00010188545716591453,1.8660559093532216,0.4933206106870229,0.8294405216280898,3,2,SLC43A3;SCRIB,SLC43A3;SCRIB
PI3K events in ERBB2 signaling,-0.0003094456526241726,-2.217308537271563,0.2169657422512235,0.8295333227213957,16,8,FPGT-TNNI3K;TBC1D15;DAG1;LRCH2;NFYA;UBE2E3;WDR60;ZNF550,DAG1;LRCH2;NFYA;UBE2E3;WDR60;ZNF550
Defective PAPSS2 causes SEMD-PA,-8.916062476137712e-05,-2.213177119176042,0.27111111111111114,0.829671904067575,1,1,SERPINC1,SERPINC1
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,0.00033762276966514074,1.8688095469885053,0.18022864828513785,0.8296859388806856,14,8,NMNAT3;KIF24;VPS50;KIAA1551;ZSCAN31;CD99;PLCL1;PRPF40A,NMNAT3;KIF24;VPS50;KIAA1551;ZSCAN31
B-WICH complex positively regulates rRNA expression,-0.0006209500280674287,-2.278511132670439,0.09790732436472346,0.829817629598097,60,27,GGA1;AP1B1;SH3BP5;AVL9;FOXO4;SPAG1;YIPF6;TMEM120B;ACTN1;ANXA5;ATP5A1;NISCH;CCT6A;HBZ;HMCES;HSP90B1;MOCS2;PCGF6;PDLIM1;PEAK1;PKNOX1;SELP;SGTB;SULF2;UNC119;WDYHV1;ZNF830,HBZ;HMCES;HSP90B1;MOCS2;PCGF6;PDLIM1;PEAK1;PKNOX1;SELP;SGTB;SULF2;UNC119;WDYHV1;ZNF830
CD22 mediated BCR regulation,-0.0001355553896698705,-2.392197728841653,0.4839067702552719,0.8299421486820313,70,3,NUDT5;SPC24;HK2,NUDT5;SPC24;HK2
Cation-coupled Chloride cotransporters,-0.00022547519806802004,-2.2761437564285494,0.21056845476381106,0.8299884839926336,7,4,RFXANK;PA2G4;S100A12;SUFU,PA2G4;S100A12;SUFU
Loss of MECP2 binding ability to the NCoR/SMRT complex,0.00014747418068556978,1.876421971127008,0.8932515337423312,0.8300037650134232,7,7,NANP;DYNC1I2;TRAPPC2L;STON2;MAT2B;INPP4A;SP2,NANP;DYNC1I2;TRAPPC2L;STON2;MAT2B
Defective CHSY1 causes TPBS,0.00021118294701251466,1.8637388782869546,0.6001945525291829,0.8300164030275881,8,6,MPHOSPH6;PPP1R18;NCKAP1L;PGRMC1;HSPB8;KLHL41,MPHOSPH6;PPP1R18;NCKAP1L;PGRMC1
The activation of arylsulfatases,0.0001667560893116851,1.8746880659529008,0.6360116166505324,0.8300574370187516,13,5,SUGCT;HIST1H3A;PCBP4;CYP11A1;EIF4ENIF1,SUGCT;HIST1H3A;PCBP4;CYP11A1;EIF4ENIF1
Synthesis of Hepoxilins (HX) and Trioxilins (TrX),7.866187009491282e-05,1.9140130867978735,0.5665529010238908,0.8300763049913987,1,1,SYBU,SYBU
Nef and signal transduction,-0.00030620232156783957,-2.3209325994361194,0.2540834845735027,0.830151177439324,9,7,CXCL10;EPHA2;IFI30;MFAP5;MYBBP1A;NUP210;SH3BGR,IFI30;MFAP5;MYBBP1A;NUP210;SH3BGR
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,-0.0005953856529699762,-2.0979173736386265,0.2551440329218107,0.8304318026607288,59,36,SARAF;UBLCP1;ABI2;CYP4F11;USP9Y;YIPF6;CBX2;HAGHL;CAB39;DPM3;SYNE2;ANXA5;UHRF1;MRPL53;NR2F2;CBX3;CD248;CYLD;DCAF10;DISC1;DNAJC7;EXOSC4;FBLN5;GTF3C4;GYPC;KMT2A;MLKL;MMS22L;MOCS2;MTR;NCK2;PKP1;PRTFDC1;SLCO3A1;SOD2;ZRANB2,CYLD;DCAF10;DISC1;DNAJC7;EXOSC4;FBLN5;GTF3C4;GYPC;KMT2A;MLKL;MMS22L;MOCS2;MTR;NCK2;PKP1;PRTFDC1;SLCO3A1;SOD2;ZRANB2
RIP-mediated NFkB activation via ZBP1,-0.000408947318745779,-2.202654331018097,0.22630718954248366,0.8305409289763594,17,16,AGPS;ALDOB;STAU2;NFU1;FBXO44;VAT1;ARHGAP32;GANAB;GOLM1;HLA-DRB1;LRRN4CL;MAIP1;NXF1;RNF181;SLC38A2;SPTA1,GANAB;GOLM1;HLA-DRB1;LRRN4CL;MAIP1;NXF1;RNF181;SLC38A2;SPTA1
Viral mRNA Translation,-0.0026367583161850824,-2.189044872175196,0.04830188679245283,0.8305588052240916,102,86,AKR1B10;FAM26E;SPG7;MECOM;PUS7L;ATL3;WDR1;RNF14;PSMG1;KDM5B;HSPA1L;DOCK4;FAM69A;SIPA1L2;KLHL7;TFG;BCL7C;CTSC;GPATCH4;C2orf49;HAUS2;SC5D;TSPO;ADRM1;TONSL;BHLHE41;RBM24;RIPK3;ZNF471;NDUFC2;CDKN2A;PI4KB;DYNC1LI2;CPTP;SLC12A2;MCAT;GLIPR2;DCAF10;DNAJC7;ECI2;GALE;LMNB2;MARCKSL1;MBLAC1;MRPS5;NOL3;NR2C2;NR2F1;OLFML2A;PBX3;PLAC9;PPIL3;PREX1;PRR5-ARHGAP8;PTGIS;QTRT2;RANBP6;RASSF5;RECK;RGP1;RPL7;RPS21;RPS6KC1;RSU1;SAA2-SAA4;SCEL;SERPINA6;SH2B1;SKAP1;SKIV2L2;SLC9A6;SPATA13;SRCIN1;STK32C;STRBP;SYTL1;TOMM22;TOMM7;TSN;TTC28;UQCC3;VIT;VPS26B;WDR89;WIPF1;ZBTB16,FAM26E;SPG7;MECOM;PUS7L;ATL3;WDR1;RNF14;PSMG1;KDM5B;HSPA1L;DOCK4;FAM69A;SIPA1L2;KLHL7;TFG;BCL7C;CTSC;GPATCH4;C2orf49;HAUS2;SC5D;TSPO;ADRM1;TONSL;BHLHE41;RBM24;RIPK3;ZNF471;NDUFC2;CDKN2A;PI4KB;DYNC1LI2;CPTP;SLC12A2;MCAT;GLIPR2;DCAF10;DNAJC7;ECI2;GALE;LMNB2;MARCKSL1;MBLAC1;MRPS5;NOL3;NR2C2;NR2F1;OLFML2A;PBX3;PLAC9;PPIL3;PREX1;PRR5-ARHGAP8;PTGIS;QTRT2;RANBP6;RASSF5;RECK;RGP1;RPL7;RPS21;RPS6KC1;RSU1;SAA2-SAA4;SCEL;SERPINA6;SH2B1;SKAP1;SKIV2L2;SLC9A6;SPATA13;SRCIN1;STK32C;STRBP;SYTL1;TOMM22;TOMM7;TSN;TTC28;UQCC3;VIT;VPS26B;WDR89;WIPF1;ZBTB16
