Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Protein ubiquitination,-0.5459255266298785,-0.9320540787059578,0.87,0.993213585994284,77,58,LEO1;UBE2J2;UBE2H;UBE2E3;UBE2E1;PRKDC;PCNA;CDC73;PAF1;RNF20;UBE2T;UBA6;UBE2N;UBA1;UBE2G2;USP7;CDC34;USP5;RNF181;PEX5;UBE2V2;UBE2C;UBE2Q2;PEX14;RRAGA;DERL1;PEX12;UBE2L3;RPS27A;UBE2S;SHPRH;UBE2D1;OTULIN;PEX13;UBE2Z;UBE2G1;HLA-A;RNF40;HLTF;UBE2D2;RTF1;UBE2R2;UBE2K;BCL10;UBB;WAC;HLA-B;PEX2;USP9X;SELENOS;UBE2A;UCHL3;WDR61;UBA52;VCP;PEX10;UBE2B;CTR9,SHPRH;UBE2D1;OTULIN;PEX13;UBE2Z;UBE2G1;HLA-A;RNF40;HLTF;UBE2D2;RTF1;UBE2R2;UBE2K;BCL10;UBB;WAC;HLA-B;PEX2;USP9X;SELENOS;UBE2A;UCHL3;WDR61;UBA52;VCP;PEX10;UBE2B;CTR9
Beta oxidation of butanoyl-CoA to acetyl-CoA,-0.5869584882987681,-0.9370869928564909,0.8095768374164811,0.993214173561858,5,4,ACADS;ECHS1;HADH;ACSM3,ACSM3
Defensins,-0.6177831833123689,-0.94001407715303,0.6819571865443425,0.9933207131906594,49,7,PRSS3;CD4;DEFA5;TLR1;TLR2;DEFB1;DEFA6,DEFA5;TLR1;TLR2;DEFB1;DEFA6
Chondroitin sulfate biosynthesis,-0.5960816256741036,-0.9353145873189691,0.6803607214428857,0.9933739566847495,20,12,DCN;CSPG4;BGN;CHST12;CHSY1;CHPF;CHPF2;CHST11;CHSY3;VCAN;NCAN;CSGALNACT2,VCAN;NCAN;CSGALNACT2
Transport of Mature Transcript to Cytoplasm,-0.546475159537105,-0.9430802889249051,0.859,0.9933752157978525,83,79,MAGOH;NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;EIF4A3;CPSF1;DDX39A;DDX39B;FIP1L1;SRSF9;SRSF7;SRSF5;SRRM1;SRSF1;SRSF11;SRSF2;SRSF3;SRSF4;SRSF6;SYMPK;THOC1;THOC3;WDR33;TPR;U2AF1;U2AF1L4;U2AF2;THOC2;SARNP;RBM8A;RAE1;RNPS1;AAAS;ALYREF;NCBP2;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NCBP1;CPSF2;CPSF3;NUP107;SLU7;FYTTD1;POM121;NXF1;NUP214;NUP35;NUP43;CHTOP;THOC5;NUP93;UPF3B;THOC6;EIF4E;GLE1;SLBP;DHX38;NXT1;NUP85;NUP188;CDC40;SEH1L;ZC3H11A;CPSF4;THOC7;CASC3;POLDIP3;NUP155,SLBP;DHX38;NXT1;NUP85;NUP188;CDC40;SEH1L;ZC3H11A;CPSF4;THOC7;CASC3;POLDIP3;NUP155
Neutrophil degranulation,-0.5232197819415061,-0.9289130592507024,1.0,0.9934871946841188,479,418,A1BG;LILRB3;KCMF1;LTF;LYZ;LRG1;HSP90AA1;HSP90AB1;HSPA8;HP;ILF2;NFASC;OLFM4;NPC2;METTL7A;MAPK14;MIF;MMP8;MMP9;MOSPD2;MPO;DSC1;DSG1;ELANE;EEF1A1;EEF2;COPB1;CRISP3;CRISPLD2;DDOST;CST3;CTSG;CYB5R3;GLB1;HBB;HGSNAT;GSN;ERP44;FGL2;ORM1;STBD1;STOM;SPTAN1;SRP14;SIRPA;SERPINA1;SERPINA3;SERPINB3;XRCC5;XRCC6;UNC13D;VAT1;VCL;TOLLIP;TMBIM1;TTR;TUBB;PRG2;PRG3;PPBP;PPIA;PYGB;PYGL;QPCT;RAB14;PRSS3;PRTN3;PSMA5;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PDAP1;PECAM1;PA2G4;PKM;PKP1;RAB27A;SELL;S100P;ORM2;RAP1A;RAP1B;RETN;ROCK1;RNASE2;RHOF;CAT;AZU1;ALAD;CFD;ARG1;ANO6;C3;CAMP;CAND1;CDA;CD58;CD93;BPI;BRI3;BIN2;CD47;CD44;AHSG;CKAP4;AGL;CFP;DNASE1L1;CPPED1;HVCN1;CTSZ;RNASET2;S100A12;LGALS3;CD36;GYG1;CSNK2B;RNASE3;PIGR;ARHGAP9;PSMD14;CTSB;TMEM30A;CEACAM8;EPX;SDCBP;KPNB1;ACTR10;ITGAM;PLD1;RAB6A;PSAP;SLC2A3;PGLYRP1;ARPC5;PSMD3;PTPRJ;PLEKHO2;HK3;LRRC7;RAB7A;FLG2;ALDH3B1;SNAP25;BST1;STK11IP;LCN2;TOM1;PSEN1;C3AR1;ADGRE5;IST1;DOK3;PTGES2;MME;IMPDH2;GGH;FUCA2;PSMD7;MANBA;FCER1G;PSMD13;MAPK1;S100A8;CD14;LPCAT1;PRDX4;ACTR1B;DYNLL1;S100A9;CD55;DERA;SERPINB6;NFKB1;MNDA;PSMD6;RHOG;DIAPH1;HEBP2;RAB5B;RAC1;FCN1;CTSD;AP2A2;SURF4;CCT8;MAGT1;COMMD3;S100A11;CANT1;AGPAT2;TIMP2;PADI2;QSOX1;CTSA;B4GALT1;ATP8A1;SLPI;ACTR2;CALML5;GSTP1;CHIT1;SLC15A4;VNN1;HPSE;TUBB4B;PGM2;CR1;DEGS1;AGA;S100A7;NCSTN;KRT1;RAB3A;VAPA;NRAS;FGR;SERPINB12;PAFAH1B2;CCT2;TCN1;IMPDH1;COTL1;CD53;CD300A;HMGB1;DDX3X;PTPRB;RAP2C;NEU1;IDH1;ANPEP;RAB4B;PPIE;CLEC5A;DGAT1;FOLR3;CD177;SNAP29;TRAPPC1;SERPINB10;AMPD3;PGRMC1;PRKCD;HSPA6;DOCK2;NIT2;DSN1;TYROBP;FCGR3B;PTPN6;RAB18;ANXA2;NBEAL2;PNP;CTSH;GALNS;TSPAN14;PSMD2;RAP2B;LAMTOR2;CYBA;IQGAP2;MGST1;CREG1;CD68;VAMP8;TXNDC5;ATP11B;FCGR2A;LAMP2;ATP6V0A1;MLEC;RAB3D;GDI2;CMTM6;GPI;OSTF1;IGF2R;PSMA2;RAB44;NAPRT;TMEM63A;DNAJC3;ATAD3B;HUWE1;ATP11A;GHDC;ENPP4;NDUFC2;CEP290;CRACR2A;CAB39;GLA;TMC6;PRDX6;RAB10;NHLRC3;CAPN1;STK10;SIGLEC14;CYBB;SLC27A2;HSPA1A;LRMP;GMFG;PTX3;TMEM179B;YPEL5;DYNC1LI1;HLA-A;GAA;SLC44A2;AP1M1;ORMDL3;ACAA1;TCIRG1;PTPRC;HMOX2;GUSB;DNAJC5;HLA-C;APEH;DPP7;DYNC1H1;FAF2;HEXB;MAN2B1;GSDMD;PLAUR;LAIR1;LTA4H;ARSB;TLR2;LILRB2;ARMC8;DBNL;C5AR1;PRCP;ITGAX;CPNE1;UBR4;SNAP23;ITGB2;PGM1;FUCA1;PGAM1;FRK;SLC11A1;FTH1;ATP6V0C;JUP;CPNE3;PFKL;CAP1;DYNLT1;AOC1;ADAM10;CTSS;FABP5;PSMD11;PLAU;NCKAP1L;CHI3L1;RAB31;ALDOA;CTSC;LAMP1;PDXK;DSP;APRT;HLA-B;SERPINB1;ATP6V1D;GNS;GOLGA7;LAMTOR1;ALOX5;RHOA;CD59;ASAH1;ACLY;DNAJC13;COMMD9;B2M;PYCARD;TBC1D10C;CDK13;RAB5C;ATP6AP2;LAMTOR3;IQGAP1;VCP;CYFIP1;RAB24;GRN;SCAMP1;ALDOC;ITGAL;FTL;APAF1;GM2A;PSMB1;BST2;ARL8A;TNFAIP6;GLIPR1;KCNAB2;CD63;HRNR;CNN2;MVP;ITGAV;CSTB;ARSA;ATG7,HUWE1;ATP11A;GHDC;ENPP4;NDUFC2;CEP290;CRACR2A;CAB39;GLA;TMC6;PRDX6;RAB10;NHLRC3;CAPN1;STK10;SIGLEC14;CYBB;SLC27A2;HSPA1A;LRMP;GMFG;PTX3;TMEM179B;YPEL5;DYNC1LI1;HLA-A;GAA;SLC44A2;AP1M1;ORMDL3;ACAA1;TCIRG1;PTPRC;HMOX2;GUSB;DNAJC5;HLA-C;APEH;DPP7;DYNC1H1;FAF2;HEXB;MAN2B1;GSDMD;PLAUR;LAIR1;LTA4H;ARSB;TLR2;LILRB2;ARMC8;DBNL;C5AR1;PRCP;ITGAX;CPNE1;UBR4;SNAP23;ITGB2;PGM1;FUCA1;PGAM1;FRK;SLC11A1;FTH1;ATP6V0C;JUP;CPNE3;PFKL;CAP1;DYNLT1;AOC1;ADAM10;CTSS;FABP5;PSMD11;PLAU;NCKAP1L;CHI3L1;RAB31;ALDOA;CTSC;LAMP1;PDXK;DSP;APRT;HLA-B;SERPINB1;ATP6V1D;GNS;GOLGA7;LAMTOR1;ALOX5;RHOA;CD59;ASAH1;ACLY;DNAJC13;COMMD9;B2M;PYCARD;TBC1D10C;CDK13;RAB5C;ATP6AP2;LAMTOR3;IQGAP1;VCP;CYFIP1;RAB24;GRN;SCAMP1;ALDOC;ITGAL;FTL;APAF1;GM2A;PSMB1;BST2;ARL8A;TNFAIP6;GLIPR1;KCNAB2;CD63;HRNR;CNN2;MVP;ITGAV;CSTB;ARSA;ATG7
Homologous DNA Pairing and Strand Exchange,-0.5741814341699908,-0.9491849638887794,0.714,0.9935756881251913,42,28,MRE11;RAD50;RPA1;RPA2;RPA3;ATR;NBN;RFC3;HUS1;RAD9A;BLM;RFC2;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RAD51AP1;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1,WRN;RAD51AP1;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1
Signaling downstream of RAS mutants,-0.5571968541023333,-0.9401005965093608,0.792,0.9936569609308372,43,40,ITGA2B;ITGB3;MAPK3;FGA;FGB;FGG;SRC;VWF;VCL;TLN1;RAP1A;RAP1B;CAMK2A;CAMK2D;CAMK2G;CAMK2B;ARRB1;PHB;ARRB2;YWHAB;PEBP1;MARK3;MAPK1;RAF1;NRAS;MAP2K1;ARAF;JAK2;MAP2K2;APBB1IP;BRAF;KSR1;CSK;CNKSR1;MAP3K11;KRAS;HRAS;FN1;IQGAP1;BRAP,MAP3K11;KRAS;HRAS;FN1;IQGAP1;BRAP
VEGFR2 mediated vascular permeability,-0.5755137133202831,-0.9411778966048512,0.745,0.9936886795596654,27,23,HSP90AA1;NOS3;CAV1;CDH5;CTNNA1;PAK2;RICTOR;MTOR;RAC1;MLST8;AKT3;CTNND1;AKT2;PDPK1;PAK1;AKT1;CTNNB1;VAV3;MAPKAP1;THEM4;JUP;VAV2;VAV1,THEM4;JUP;VAV2;VAV1
ABC-family proteins mediated transport,-0.5445847060658523,-0.9371294966078514,0.898,0.993697873934564,103,82,EIF2S3;EIF2S1;EIF2S2;ERLIN1;ERLIN2;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;APOA1;ABCA8;ABCA10;ABCA9;PSMA8;PEX3;ABCB6;PSMD14;OS9;PSMB3;PSMA1;PSMD3;ABCD3;ABCA6;PSMC1;PSMF1;PSMD7;PSMD13;ABCB7;PSMD6;ABCA2;ABCC5;ABCB1;DERL2;ABCC9;ABCF1;PSMD9;PSMA6;ABCC4;DERL1;PSMC6;RNF185;ABCC10;PSMD2;PSMB2;RPS27A;PSMD5;ABCB10;PSMA2;ABCC3;ERLEC1;PEX19;PSMB8;PSMB10;PSMB5;ABCC1;ABCD1;PSMA3;DERL3;UBB;PSMB6;PSMD11;PSMB4;RNF5;PSME4;SEL1L;PSMC5;UBA52;VCP;PSMC4;PSMD10;PSMB1;PSMB9;ABCB8;PSMD4,ABCC1;ABCD1;PSMA3;DERL3;UBB;PSMB6;PSMD11;PSMB4;RNF5;PSME4;SEL1L;PSMC5;UBA52;VCP;PSMC4;PSMD10;PSMB1;PSMB9;ABCB8;PSMD4
Glycosaminoglycan metabolism,-0.554309072781016,-0.9493016685323593,0.819,0.9937595611635764,122,76,KERA;LUM;LYVE1;HSPG2;OGN;DCN;CSPG4;GLB1;FMOD;SLC35B2;PRELP;CHST14;CHP1;BGN;CD44;SLC9A1;SLC35B3;CHST12;XYLT1;ACAN;HS2ST1;HPSE2;OMD;CHSY1;B4GALT1;ABCC5;SDC4;HPSE;SDC3;DSE;GPC1;HMMR;CHPF;PAPSS1;B4GAT1;XYLT2;SDC2;SGSH;GLCE;HEXA;PAPSS2;B3GNT3;B4GALT5;SDC1;CHPF2;NDST2;CHST11;NAGLU;IDS;B3GALT6;CHSY3;B4GALT3;GUSB;ST3GAL1;HEXB;SLC26A2;ARSB;B3GNT2;VCAN;NCAN;HS6ST1;B4GALT7;GNS;ST3GAL4;AGRN;IDUA;CEMIP;EXT1;GPC6;GPC4;B3GAT3;NDST1;CSGALNACT2;ST3GAL6;EXT2;B4GALT4,B3GNT2;VCAN;NCAN;HS6ST1;B4GALT7;GNS;ST3GAL4;AGRN;IDUA;CEMIP;EXT1;GPC6;GPC4;B3GAT3;NDST1;CSGALNACT2;ST3GAL6;EXT2;B4GALT4
GPVI-mediated activation cascade,-0.5761694133372194,-0.943095651057004,0.737,0.9939547002990712,33,24,PRKCZ;PTPN11;PIK3R1;RHOB;FYN;FCER1G;RHOG;RAC1;PDPK1;RAC2;PIK3CB;SYK;PTPN6;PIK3CG;PIK3R2;VAV3;PLCG2;CDC42;LYN;VAV2;PIK3CA;RHOA;VAV1;LCP2,VAV2;PIK3CA;RHOA;VAV1;LCP2
Digestion and absorption,-0.5976821600322288,-0.9289370531863657,0.7576086956521739,0.9940408859108065,27,4,CHIT1;PIR;AMY1A;SLC5A1,AMY1A;SLC5A1
Transcriptional regulation of white adipocyte differentiation,-0.550751230940804,-0.9434049428847731,0.842,0.9941011749298394,84,68,KLF5;NCOA1;MED22;MED23;MED28;MED8;THRAP3;CHD9;ADIPOQ;ADIRF;SLC2A4;ANGPTL4;CD36;MED24;MED10;MED7;TBL1XR1;NR2F2;MED11;NFKB1;EP300;MED4;PLIN1;RELA;ZNF638;MED17;MED1;NCOR1;NCOR2;MED16;MED21;FABP4;MED20;SMARCD3;NCOA3;MED29;MED6;CREBBP;CDK4;MED26;TGFB1;MED19;CEBPA;MED9;MED13;MED30;MED18;HDAC3;NCOA6;LPL;MED15;CARM1;TGS1;RXRA;NCOA2;CDK19;TBL1X;MED12;MED25;MED13L;MED27;MED14;CEBPB;FAM120B;SREBF1;CDK8;PCK1;HELZ2,MED30;MED18;HDAC3;NCOA6;LPL;MED15;CARM1;TGS1;RXRA;NCOA2;CDK19;TBL1X;MED12;MED25;MED13L;MED27;MED14;CEBPB;FAM120B;SREBF1;CDK8;PCK1;HELZ2
Interleukin-1 family signaling,-0.5473047060716335,-0.9495437667468529,0.845,0.9941123661071235,139,109,IL33;MAP3K3;MAPK8;CTSG;TOLLIP;PTPN11;PTPN13;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;S100B;PSMA8;TNIP2;NKIRAS2;S100A12;RBX1;PSMD14;TAB1;PSMB3;PSMA1;IKBKG;PSMD3;IL1RN;MAP3K7;PSMC1;PSMF1;UBE2N;PTPN7;PSMD7;PSMD13;SKP1;NFKBIA;NFKB1;PSMD6;PTPN9;SAA1;TAB2;RELA;RIPK2;HMGB1;PTPN12;MAP2K1;PSMD9;PSMA6;PSMC6;IL18;PTPN6;PSMD2;PSMB2;MAP2K4;IRAK4;IRAK3;RPS27A;PSMD5;CUL1;TAB3;PSMA2;MAP3K8;IL1R1;PTPN18;SMAD3;MYD88;PELI2;PSMB8;PSMB10;PTPN23;CHUK;PSMB5;SIGIRR;APP;IRAK1;BTRC;PSMA3;IKBKB;TBK1;UBB;FBXW11;PSMB6;STAT3;MAP2K6;PSMD11;NFKBIB;NKIRAS1;CASP1;PSMB4;IL1RAP;ALOX5;PSME4;PSMC5;NFKB2;UBA52;TRAF6;PTPN2;PSMC4;PTPN14;PSMD10;PSMB1;PSMB9;PSMD4;SQSTM1,PTPN18;SMAD3;MYD88;PELI2;PSMB8;PSMB10;PTPN23;CHUK;PSMB5;SIGIRR;APP;IRAK1;BTRC;PSMA3;IKBKB;TBK1;UBB;FBXW11;PSMB6;STAT3;MAP2K6;PSMD11;NFKBIB;NKIRAS1;CASP1;PSMB4;IL1RAP;ALOX5;PSME4;PSMC5;NFKB2;UBA52;TRAF6;PTPN2;PSMC4;PTPN14;PSMD10;PSMB1;PSMB9;PSMD4;SQSTM1
Phospholipid metabolism,-0.5434557913774745,-0.949363066839481,0.909,0.9941603402377798,212,151,LPIN1;INPP4A;INPP4B;MGLL;MTMR2;MTMR9;GPAM;GPD2;TNFAIP8L3;PTPN13;RAB14;PI4KA;PIK3R1;PIP4K2A;PIP5K1A;PIP5K1C;PLA2G2A;SBF2;SACM1L;ARF3;ARF1;CHKB;BCHE;OCRL;ABHD4;PLD2;PI4K2B;PIP4K2B;GPD1L;GPAT3;SYNJ1;CSNK2B;PTDSS1;PLD1;MTMR3;ETNK1;PTDSS2;GPD1;AGK;LPCAT1;INPP5K;PNPLA6;ACP6;CDIPT;GPAT4;PIK3CD;AGPAT2;PLEKHA5;PLD4;CDS2;MTMR10;PIP4K2C;LPGAT1;MTMR6;PIK3CB;PIKFYVE;LPIN2;MTM1;PIK3C2B;MTMR12;SBF1;PIK3C2A;PTPMT1;DGAT1;LPIN3;PLBD1;SYNJ2;PI4KB;SLC44A1;STARD7;PIK3CG;PIK3R2;RAB4A;PLEKHA6;INPPL1;PTEN;PCYT1B;CSNK2A2;PLA2G4A;STARD10;AGPAT3;MBOAT7;LPCAT2;MTMR1;GNPAT;AGPAT1;PISD;PLA2G6;TNFAIP8L2;PCTP;LCLAT1;PLA2G15;PNPLA7;PNPLA8;PCYT1A;LPCAT4;MBOAT1;INPP5D;PITPNB;GPCPD1;MIGA2;SLC44A2;HADHB;OSBPL8;MTMR14;PIK3C3;CEPT1;PCYT2;MBOAT2;INPP5F;PNPLA2;OSBPL5;GDE1;PLEKHA1;CPNE1;CSNK2A1;GDPD3;GDPD1;ENPP6;PLEKHA2;DDHD1;CPNE3;SELENOI;PIK3CA;TNFAIP8;PLA2G12A;HADHA;MIGA1;RUFY1;PLEKHA3;FIG4;SLC44A4;CDS1;PITPNM1;PLEKHA4;RAB5A;DDHD2;PGS1;LPCAT3;PLD3;AGPAT5;VAC14;OSBPL10;AGPAT4;PI4K2A;TMEM55B;PIK3R4;PITPNM3;PHOSPHO1;TAZ;PLB1,PNPLA7;PNPLA8;PCYT1A;LPCAT4;MBOAT1;INPP5D;PITPNB;GPCPD1;MIGA2;SLC44A2;HADHB;OSBPL8;MTMR14;PIK3C3;CEPT1;PCYT2;MBOAT2;INPP5F;PNPLA2;OSBPL5;GDE1;PLEKHA1;CPNE1;CSNK2A1;GDPD3;GDPD1;ENPP6;PLEKHA2;DDHD1;CPNE3;SELENOI;PIK3CA;TNFAIP8;PLA2G12A;HADHA;MIGA1;RUFY1;PLEKHA3;FIG4;SLC44A4;CDS1;PITPNM1;PLEKHA4;RAB5A;DDHD2;PGS1;LPCAT3;PLD3;AGPAT5;VAC14;OSBPL10;AGPAT4;PI4K2A;TMEM55B;PIK3R4;PITPNM3;PHOSPHO1;TAZ;PLB1
Degradation of DVL,-0.5595116610749733,-0.949668831102729,0.792,0.9942695158406769,57,52,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;RBX1;PSMD14;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;KLHL12;PSMD9;PSMA6;PSMC6;PSMD2;PSMB2;RPS27A;PSMD5;DVL3;PSMA2;DVL1;PSMB8;PSMB10;CUL3;PSMB5;PSMA3;UBB;PSMB6;PSMD11;PSMB4;PSME4;PSMC5;UBA52;DVL2;PSMC4;PSMD10;PSMB1;PSMB9;PSMD4,PSMB10;CUL3;PSMB5;PSMA3;UBB;PSMB6;PSMD11;PSMB4;PSME4;PSMC5;UBA52;DVL2;PSMC4;PSMD10;PSMB1;PSMB9;PSMD4
Olfactory Signaling Pathway,-0.6156264748178809,-0.9431604232546337,0.6788617886178862,0.9943373436580457,432,7,GNAL;GNB1;REEP6;REEP4;REEP3;RTP4;REEP5,REEP3;RTP4;REEP5
Defective B3GALTL causes Peters-plus syndrome (PpS),-0.5775029566290649,-0.9289660050098422,0.755,0.9945672812678958,38,19,THSD7A;SBSPON;ADAMTSL4;ADAMTSL1;CFP;ADAMTSL3;ADAMTS16;ADAMTS5;ADAMTS12;SPON1;ADAMTS4;ADAMTS2;SPON2;THBS2;B3GLCT;ADAMTS1;THBS1;ADAMTSL2;THSD4,THBS2;B3GLCT;ADAMTS1;THBS1;ADAMTSL2;THSD4
Mitochondrial Fatty Acid Beta-Oxidation,-0.556485667380151,-0.9277084121461604,0.823,0.9945856457889892,38,32,PCCA;ACADS;ACOT13;ACOT2;ACOT1;MCEE;ACBD7;ACOT7;PCCB;ACBD6;ECHS1;ACAD11;HADH;ACADVL;ACAD10;NDUFAB1;PCTP;MMAA;DBI;ACOT9;HADHB;ACOT11;ECI1;ACAA2;THEM4;ACSM3;HADHA;ACADM;ACSF2;DECR1;MCAT;MECR,PCTP;MMAA;DBI;ACOT9;HADHB;ACOT11;ECI1;ACAA2;THEM4;ACSM3;HADHA;ACADM;ACSF2;DECR1;MCAT;MECR
Detoxification of Reactive Oxygen Species,-0.5610579019760069,-0.9311683535495549,0.797,0.994686974157396,37,32,GPX1;GPX3;SOD3;TXN2;PRDX2;P4HB;CAT;ATOX1;PRDX5;SOD2;PRDX3;ERO1A;ATP7A;CCS;NCF2;GSTP1;PRDX1;TXN;NCF1;CYBA;CYCS;GPX8;PRDX6;CYBB;NUDT2;TXNRD1;GPX2;NCF4;GPX7;SOD1;GSR;TXNRD2,CYCS;GPX8;PRDX6;CYBB;NUDT2;TXNRD1;GPX2;NCF4;GPX7;SOD1;GSR;TXNRD2
mRNA Splicing - Major Pathway,-0.5313141253890142,-0.9299413726561494,0.985,0.9947184420121933,180,173,LSM2;LSM4;LSM7;MAGOH;HSPA8;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPF;HNRNPH1;HNRNPH2;HNRNPK;HNRNPL;HNRNPM;HNRNPR;HNRNPU;HNRNPUL1;NUDT21;DHX15;DHX9;EIF4A3;ELAVL1;EFTUD2;CPSF1;DDX42;DDX46;DDX5;CSTF3;CTNNBL1;CWC27;FUS;FIP1L1;SRSF9;SRSF7;SRSF5;SRRM1;SRRT;SRSF1;SRSF11;SRSF2;SRSF3;SRSF4;SRSF6;TFIP11;SYMPK;SF3B3;SF1;SF3A2;SF3A3;SF3B1;SF3B2;SF3B6;SNRNP27;SNRNP70;SNRPA;SNRPA1;SNRPB2;SNRPC;SNRPD2;SNRPG;SNW1;SNRNP200;WBP11;WDR33;YBX1;USP39;U2AF1;U2AF1L4;U2AF2;U2SURP;TRA2B;PRPF19;PRPF3;PRPF40A;PRPF8;PUF60;PRPF6;PTBP1;PABPN1;PCBP1;PCBP2;POLR2F;POLR2G;PHF5A;SART1;RBM17;RBM8A;RBMX;RNPS1;CHERP;ALYREF;CCAR1;CDC5L;BUD31;POLR2E;NCBP2;PRPF4;SNRPB;SNRPN;CSTF2;SF3A1;PLRG1;SMNDC1;DDX23;NCBP1;DNAJC8;CPSF2;LSM5;CPSF3;SYF2;SLU7;SF3B5;LSM6;GTF2F1;RBM5;XAB2;CWC15;CSTF2T;SNRPD3;PRPF31;SNRPE;PCF11;LSM3;CD2BP2;SNRPF;SNRNP40;GPKOW;RBM22;POLR2B;CRNKL1;POLR2I;PRCC;CSTF1;PPIL1;PPWD1;PPIL4;UPF3B;SRRM2;PPIE;CLP1;PPIH;PRPF38A;PQBP1;PAPOLA;LSM8;SNU13;SF3B4;SRSF10;POLR2H;POLR2K;CPSF7;DHX38;POLR2L;BCAS2;POLR2D;WBP4;SNRPD1;CDC40;CWC22;TXNL4A;GTF2F2;CWC25;CPSF4;AQR;PPIL3;CASC3;GCFC2;POLR2C;DHX16;SUGP1,SNRPD1;CDC40;CWC22;TXNL4A;GTF2F2;CWC25;CPSF4;AQR;PPIL3;CASC3;GCFC2;POLR2C;DHX16;SUGP1
Processive synthesis on the lagging strand,-0.5798670602721315,-0.9294987022863173,0.7291875626880642,0.9947859586231329,15,15,FEN1;PCNA;RPA1;RPA2;RPA3;POLD1;POLD3;PRIM1;LIG1;POLA1;DNA2;PRIM2;POLD4;POLA2;POLD2,POLD4;POLA2;POLD2
Defective factor VIII causes hemophilia A,-0.6168087612195189,-0.9496914985181698,0.661207778915046,0.9948407913179461,7,7,F10;F2;F9;VWF;TPST2;F8;TPST1,TPST2;F8;TPST1
Aquaporin-mediated transport,-0.5672939650993029,-0.9302962482047348,0.781,0.9948932848371562,52,28,GNAS;GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;PRKAR2B;ADCY6;ADCY5;GNG5;GNB4;PRKACB;ADCY3;PRKACA;PRKAR2A;GNG4;AQP5;RAB11FIP2;PRKAR1A;GNB5;MYO5B;ADCY7;PRKAR1B;PRKACG;RAB11A;GNG10,PRKAR1A;GNB5;MYO5B;ADCY7;PRKAR1B;PRKACG;RAB11A;GNG10
Other semaphorin interactions,-0.5879021377533246,-0.9304764268829041,0.704,0.9949423585078745,19,13,ITGA1;ITGB1;PLXND1;PLXNA1;PLXNC1;PLXNA2;TYROBP;PLXNA4;PTPRC;CD72;SEMA7A;SEMA4A;SEMA4D,PTPRC;CD72;SEMA7A;SEMA4A;SEMA4D
Signaling by NOTCH4,-0.5427700989600762,-0.9290267385839123,0.912,0.9949993804286719,82,67,NOTCH2;SNW1;YWHAZ;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ACTA2;MAML2;RBX1;PSMD14;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSEN1;PSMD7;PSMD13;SKP1;PSMD6;EP300;APH1A;KAT2B;NCSTN;PSMD9;PSMA6;JAG1;PSMC6;NOTCH1;AKT1;CREBBP;PSMD2;PSMB2;RPS27A;PSMD5;CUL1;PSMA2;KAT2A;SMAD3;PSMB8;PSMB10;RBPJ;PSMB5;PSMA3;UBB;PSMB6;ADAM10;PSMD11;PSMB4;PSMC5;TACC3;UBA52;PSMC4;PSMD10;PSMB1;PSMB9;MAML1;PSMD4,KAT2A;SMAD3;PSMB8;PSMB10;RBPJ;PSMB5;PSMA3;UBB;PSMB6;ADAM10;PSMD11;PSMB4;PSMC5;TACC3;UBA52;PSMC4;PSMD10;PSMB1;PSMB9;MAML1;PSMD4
