t	N
816.3462291924707	277
816.4137453516917	276
816.5753333643275	275
816.6025724420878	276
816.9964972785257	277
817.0814120760722	276
817.1931057860946	275
817.2821282393699	276
817.3416986709273	275
817.3760192713718	274
817.4322696747126	273
817.7378692836685	274
817.7406344224197	273
817.7482965113235	272
818.1444571885191	271
818.1468315363506	270
818.2093661445932	271
818.2371454495899	270
818.4174179233439	269
818.4812046255006	268
818.5447416416696	267
818.7597962061496	268
818.9178547739697	269
819.0436636549769	268
819.1319683724718	267
819.2629050343062	268
819.4437469230061	269
819.547156427711	268
820.4661250735959	269
820.5239212844672	268
820.6356958110483	269
820.8080773968172	270
820.8568638446011	271
821.0644012139735	270
821.2958482596451	269
821.330621489145	270
821.5440964455927	271
821.54605159501	272
821.6267567048955	273
822.0542164344411	274
822.2881492299925	273
822.3249017962229	272
822.3269866412606	271
822.4372458720295	272
822.7229363182271	273
822.8413088227734	272
822.939359808648	273
823.0059834960629	274
823.0632407378524	275
823.1607681914749	274
823.229733414728	273
823.2932061669427	272
823.5961780995822	273
823.6083532023781	274
823.638751608396	273
823.702079266924	274
823.7243884411778	273
824.0113429644696	274
824.1136076421344	275
824.530909255789	274
824.5996936927373	273
824.6654911253163	272
825.3345675633259	273
825.3363692584784	272
825.3383718047628	271
825.3998567722085	270
825.6244194849556	269
825.6388153647737	270
825.6692524337028	271
825.6722732285033	272
825.7023965222816	273
825.7493392338414	272
825.767383621286	273
825.7914244981592	272
825.816885165093	271
825.8578227761908	272
826.0234981966747	271
826.0779966178055	272
826.5181612852102	271
826.7384503669119	272
826.7396717560712	271
826.8051893932483	272
826.8413475240214	273
826.8551754340549	272
826.9190559658844	271
826.9430356438126	270
827.0168907988416	271
827.2419214644272	272
827.3836382069127	273
827.4825678949463	274
827.5091662891098	273
827.6203350837559	274
827.6318392647878	273
827.7353101707585	272
827.8009703247092	271
827.806531690391	270
828.0298451664837	269
828.0415437317441	268
828.1678340242844	267
828.2882041063605	266
828.2989810595824	267
828.5418627161581	266
828.5649394551509	267
828.5935017847189	266
828.61757327491	267
828.6253921161509	266
828.640565583916	265
828.9862497516926	266
829.3350513317192	265
829.8723394535539	266
829.8908364010293	265
830.0099615384312	266
830.3673337545576	267
830.4559809659827	268
830.5040869361434	267
830.5476661611885	266
830.7933909159517	267
830.9200322304015	268
830.9886345792041	269
830.9966306900222	268
831.028612788096	269
831.0313315368089	270
831.0333517884691	271
831.23012054176	272
831.3632560630982	273
831.4416785401754	272
831.4654662781312	273
831.5792689218835	272
831.594355792421	273
831.634673858379	272
831.6704949289339	271
831.8211004705081	272
831.9389659074005	271
832.2072490875825	272
832.3132571473157	273
832.3562883491055	272
832.5306778690884	273
832.7792213678898	272
832.8829250353599	271
833.0639106247075	272
833.0945298035975	271
833.215674333378	270
833.3339690263939	269
833.5724152825686	270
833.8111739594633	269
833.8899920391935	268
833.9737626187045	267
834.091470020293	266
834.1791947414406	265
834.403802596551	264
834.4249108114141	265
