Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Glycerophospholipid metabolism	0.44223498038520787	1.3078474531139543	0.02903225806451613	0.21504222710945955	97	75	LPCAT4;DGKQ;PLA2G6;DGKI;PCYT2;DGKH;DGKE;DGKB;GPD1L;CDS1;LPGAT1;DGKA;LPCAT3;DGKZ;CDS2;PNPLA6;PISD;PCYT1A;GPD2;GPCPD1;PLPP3;AGPAT4;DGKD;AGPAT1;SELENOI;LCAT;PLA2G16;PGS1;PNPLA7;LYPLA1;DGKG;PLD1;PCYT1B;PLD3;CDIPT;LYPLA2;PLA2G4A;ETNPPL;LPCAT1;LPCAT2;AGPAT3;PLA2G12A;MBOAT7;PLA2G2A;LPIN1;PLD4;PLA2G4C;ETNK1;PLA2G15;CHKB;ADPRM;GPD1;MBOAT2;LCLAT1;PTDSS1;LPIN2;CEPT1;PHOSPHO1;ACHE;GPAT3;CHPT1;GNPAT;PTDSS2;ETNK2;CHAT;GPAT4;PLPP1;LPIN3;PEMT;AGPAT5;PLD2;CHKA;GPAM;CRLS1;AGPAT2	LPCAT4;DGKQ;PLA2G6;DGKI;PCYT2;DGKH;DGKE;DGKB;GPD1L;CDS1;LPGAT1;DGKA;LPCAT3;DGKZ;CDS2;PNPLA6;PISD;PCYT1A;GPD2;GPCPD1;PLPP3;AGPAT4;DGKD	gbm
Amoebiasis	0.4338604510695936	1.3065125943162947	0.1064516129032258	0.21529679802280785	96	73	PRKCG;PLCB1;ADCY1;GNAQ;PRKACA;PRKACB;RAB5B;PRKCB;CASP3;GNAL;SERPINB6;PIK3CA;PIK3CB;LAMB1;PIK3R1;RELA;LAMA4;C9;TGFB1;C8A;PTK2;FN1;LAMC1;PLCB4;NFKB1;PRKCA;CD14;VCL;C8B;ITGB2;SERPINB1;GNA11;PLCB2;TGFB3;C8G;TGFB2;RAB7A;HSPB1;COL3A1;PIK3R2;PLCB3;RAB5C;ITGAM;TLR2;GNAS;COL4A2;CTSG;SERPINB10;COL1A2;ARG2;COL1A1;ARG1;COL4A1;GNA15;CXCL8;LAMA5;ACTN4;LAMB2;SERPINB9;LAMC3;RAB7B;GNA14;PRKACG;ACTN1;SERPINB3;CXCL1;NOS2;IL1B;SERPINB4;LAMA2;RAB5A;LAMA1;PIK3CD	PRKCG;PLCB1;ADCY1;GNAQ;PRKACA;PRKACB;RAB5B;PRKCB;CASP3;GNAL;SERPINB6;PIK3CA;PIK3CB;LAMB1;PIK3R1;RELA;LAMA4;C9;TGFB1;C8A;PTK2;FN1;LAMC1;PLCB4;NFKB1;PRKCA;CD14;VCL;C8B;ITGB2;SERPINB1;GNA11;PLCB2;TGFB3	gbm
Other glycan degradation	0.4931691289367011	1.3028553820965671	0.21016949152542372	0.2158410185480153	18	16	GBA2;NEU3;GLB1;MAN2B1;FUCA2;HEXA;HEXB;ENGASE;NEU1;AGA;FUCA1;GBA;MAN2C1;NEU4;MANBA;MAN2B2	GBA2;NEU3;GLB1;MAN2B1;FUCA2;HEXA;HEXB	gbm
Prostate cancer	0.4246918440405451	1.2941556415082314	0.04838709677419355	0.22350425251453898	97	73	BRAF;PDPK1;AKT3;HRAS;MAP2K1;GSK3B;KRAS;PTEN;PIK3CA;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;RELA;MTOR;CTNNB1;ARAF;HSP90AA1;AKT2;ZEB1;CDK2;MAPK3;HSP90B1;NFKBIA;NFKB1;FGFR2;AKT1;PLAU;GRB2;CASP9;MAPK1;RB1;CREB1;CDKN1B;MMP9;PIK3R2;CHUK;IKBKG;IGF1R;LEF1;BAD;EGFR;FOXO1;EP300;PDGFRB;CREBBP;CREB5;CDKN1A;ERBB2;IGF1;HSP90AB1;ERG;SOS2;RAF1;TP53;PDGFRA;BCL2;FGFR1;MDM2;PDGFB;PDGFA;PLAT;GSTP1;KLK3;PDGFC;E2F3;TCF7L2;CCND1;SOS1;MMP3;TCF7;PIK3CD	BRAF;PDPK1;AKT3;HRAS;MAP2K1;GSK3B;KRAS;PTEN;PIK3CA;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;RELA;MTOR;CTNNB1;ARAF;HSP90AA1;AKT2;ZEB1;CDK2;MAPK3;HSP90B1;NFKBIA;NFKB1	gbm
Apoptosis	0.4193265959441162	1.2953710627959016	0.00967741935483871	0.22356766937379782	143	109	BECN1;PDPK1;ITPR1;AKT3;HRAS;MAP2K1;TUBA8;SPTAN1;TUBA4A;MAPK10;RIPK1;KRAS;CYCS;LMNB1;MAPK9;DAB2IP;ATM;CASP3;PIK3CA;APAF1;CASP6;SEPT4;MAPK8;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;TUBAL3;EIF2S1;RELA;AIFM1;PARP1;AKT2;CTSC;HTRA2;ITPR2;MAPK3;NFKBIA;NFKB1;MCL1;TRADD;CASP7;DAXX;MAP3K5;AKT1;CASP2;BID;CTSS;CAPN2;LMNA;CASP8;TUBA3C;CASP9;MAPK1;CTSD;CTSO;SPTA1;BAX;ENDOG;PIK3R2;ACTB;CTSZ;CHUK;IKBKG;PTPN13;TNFRSF1A;BAK1;BAD;CTSF;CTSL;EIF2AK3;CTSH;DIABLO;NGFR;TRAF1;BIRC2;TRAF2;PARP4;DFFB;DFFA;JUN;CAPN1;CFLAR;CTSB;CTSK;FAS;XIAP;RAF1;FOS;CASP10;TP53;BCL2;ITPR3;FADD;BBC3;BIRC6;BCL2L11;LMNB2;PARP2;TUBA1B;PRF1;BCL2L1;PMAIP1;BIRC3;ACTG1;TNFRSF10B;TUBA1C;PIK3CD	BECN1;PDPK1;ITPR1;AKT3;HRAS;MAP2K1;TUBA8;SPTAN1;TUBA4A;MAPK10;RIPK1;KRAS;CYCS;LMNB1;MAPK9;DAB2IP;ATM;CASP3;PIK3CA;APAF1;CASP6;SEPT4;MAPK8;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;TUBAL3;EIF2S1;RELA;AIFM1;PARP1;AKT2;CTSC;HTRA2;ITPR2;MAPK3;NFKBIA;NFKB1;MCL1;TRADD;CASP7	gbm
PI3K-Akt signaling pathway	0.40746562115495005	1.2897572577943226	0.03870967741935484	0.22751062667711525	354	216	PDPK1;YWHAZ;GNG3;GNB1;TSC2;YWHAG;STK11;GNB5;PPP2R1A;YWHAH;AKT3;PPP2R2C;TSC1;PPP2R2D;GNG13;HRAS;MAP2K1;MAGI2;PPP2R5E;PPP2R5D;GSK3B;CDC37;KRAS;PPP2R5B;PPP2R5C;PKN2;GNG7;PTEN;GNB2;RAC1;PIK3CA;PKN1;YWHAB;RPTOR;GNG2;EFNA5;PPP2CA;TNR;PRKAA2;PIK3CB;NRAS;LAMB1;MAP2K2;PIK3R1;PPP2R2A;IKBKB;NTRK2;ERBB4;RELA;MTOR;MLST8;KIT;MAGI1;VTN;IRS1;LAMA4;INSR;GNG4;HSP90AA1;AKT2;ITGB3;CDK2;PTK2;YWHAE;CHRM1;FN1;LAMC1;ITGA4;MAPK3;TNC;HSP90B1;NFKB1;RBL2;PRKCA;MCL1;THBS1;RPS6;GYS1;FGFR2;PPP2R5A;PPP2R2B;AKT1;FGFR3;ITGB1;SYK;THEM4;OSMR;GRB2;GYS2;GNB4;ANGPT2;CDK6;ERBB3;VEGFA;CASP9;MAPK1;RHEB;CREB1;PPP2CB;ITGA5;IGF2;EIF4EBP1;ITGB5;VWF;CDKN1B;THBS3;COL6A1;EIF4B;YWHAQ;PIK3R2;GNG11;CHUK;IKBKG;FOXO3;RXRA;G6PC3;GNG12;IGF1R;PPP2R1B;RPS6KB2;CDK4;BAD;SPP1;EGFR;TLR2;GNG8;JAK3;COL4A2;BDNF;ITGA6;PIK3CG;PDGFRB;ITGA2B;NGFR;PPP2R3A;CREB5;COL6A3;ITGB4;PRKAA1;JAK1;GNB3;CDKN1A;RPS6KB1;FGF2;COL1A2;ITGA2;TNN;PIK3AP1;COL1A1;COL6A2;MET;ITGA3;SGK2;ERBB2;CSF1R;ITGA7;IGF1;COL4A1;GNGT2;HSP90AB1;FLT1;HGF;THBS2;LAMA5;PPP2R3B;LAMB2;LAMC3;F2R;CRTC2;IFNAR1;PHLPP1;EIF4E;COL9A2;SOS2;COMP;ITGAV;RAF1;ITGA9;JAK2;TP53;PDGFRA;BCL2;PPP2R3C;FGFR1;MDM2;LPAR5;COL9A3;EPHA2;ATF2;ATF6B;PDGFB;NOS3;PDGFA;BCL2L11;PCK2;PDGFC;CCND2;BCL2L1;PCK1;ITGA1;THBS4;FGF1;VEGFB;CSF1;EFNA1;CCND1;EIF4E2;SOS1;SGK3;LAMA2;TNXB;GNG5;LPAR1;LAMA1;ITGB8;PIK3CD	PDPK1;YWHAZ;GNG3;GNB1;TSC2;YWHAG;STK11;GNB5;PPP2R1A;YWHAH;AKT3;PPP2R2C;TSC1;PPP2R2D;GNG13;HRAS;MAP2K1;MAGI2;PPP2R5E;PPP2R5D;GSK3B;CDC37;KRAS;PPP2R5B;PPP2R5C;PKN2;GNG7;PTEN;GNB2;RAC1;PIK3CA;PKN1;YWHAB;RPTOR;GNG2;EFNA5;PPP2CA;TNR;PRKAA2;PIK3CB;NRAS;LAMB1;MAP2K2;PIK3R1;PPP2R2A;IKBKB;NTRK2;ERBB4;RELA;MTOR;MLST8;KIT;MAGI1;VTN;IRS1;LAMA4;INSR;GNG4;HSP90AA1;AKT2;ITGB3;CDK2;PTK2;YWHAE;CHRM1;FN1;LAMC1;ITGA4;MAPK3;TNC;HSP90B1;NFKB1;RBL2;PRKCA	gbm
Hepatitis B	0.4101666882583552	1.2850532636920549	0.00967741935483871	0.23201486343497968	163	128	BRAF;MAP2K7;PRKCG;YWHAZ;AKT3;ATP6AP1;HRAS;MAP2K1;MAPK10;MAP2K4;KRAS;PRKCB;CYCS;MAPK9;PTK2B;TBK1;CASP3;MYD88;TRAF3;PIK3CA;YWHAB;APAF1;MAPK8;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;PCNA;IRAK4;RELA;MAVS;MAPK11;MAP2K6;VDAC3;STAT3;ARAF;IRF3;AKT2;MAPK14;TGFB1;CDK2;MAP2K3;MAPK3;SRC;NFKBIA;NFKB1;PRKCA;TAB1;DDX3X;DDX58;STAT6;TLR3;AKT1;TGFB3;BID;HSPG2;GRB2;CASP8;SMAD2;TAB2;TGFB2;DDB2;CASP9;MAPK1;RB1;STAT1;CREB1;MAP3K7;STAT5A;MMP9;BAX;NFATC4;YWHAQ;PIK3R2;CHUK;IKBKG;TGFBR1;DDB1;BAD;TLR2;CCNA2;STAT4;JAK3;STAT5B;EP300;IFIH1;CREBBP;STAT2;CREB5;TRAF6;TGFBR2;IRAK1;JUN;JAK1;IKBKE;CDKN1A;NFATC3;FAS;CXCL8;MAPK13;IFNAR1;SOS2;EGR3;RAF1;JAK2;FOS;CASP10;MAP3K1;TP53;BCL2;NFATC1;ELK1;TICAM1;EGR2;FADD;ATF2;ATF6B;SMAD3;TYK2;TICAM2;E2F3;MAPK12;NFATC2;SOS1;SMAD4;TIRAP;PIK3CD	BRAF;MAP2K7;PRKCG;YWHAZ;AKT3;ATP6AP1;HRAS;MAP2K1;MAPK10;MAP2K4;KRAS;PRKCB;CYCS;MAPK9;PTK2B;TBK1;CASP3;MYD88;TRAF3;PIK3CA;YWHAB;APAF1;MAPK8;PIK3CB;NRAS;MAP2K2;PIK3R1;IKBKB;PCNA;IRAK4;RELA;MAVS;MAPK11;MAP2K6;VDAC3;STAT3;ARAF;IRF3;AKT2;MAPK14;TGFB1;CDK2;MAP2K3;MAPK3;SRC;NFKBIA;NFKB1;PRKCA;TAB1;DDX3X;DDX58;STAT6	gbm
HIF-1 signaling pathway	0.4291721179784366	1.2828479590734843	0.054838709677419356	0.23333798132809286	100	81	PDHB;PDHA1;PRKCG;AKT3;HK1;MAP2K1;CAMK2B;CAMK2G;CAMK2A;CUL2;PRKCB;PIK3CA;ALDOA;RBX1;TF;PIK3CB;MAP2K2;PIK3R1;RELA;ENO2;MTOR;STAT3;INSR;ELOC;AKT2;CYBB;MAPK3;NFKB1;PRKCA;ELOB;RPS6;AKT1;HK2;PDK1;ANGPT2;PLCG2;VEGFA;MAPK1;EIF4EBP1;CDKN1B;HK3;PIK3R2;SERPINE1;IGF1R;PGK1;SLC2A1;RPS6KB2;EGFR;HMOX1;VHL;EP300;CREBBP;TFRC;TIMP1;PFKL;CAMK2D;CDKN1A;RPS6KB1;PDHA2;GAPDH;ERBB2;IGF1;FLT1;EIF4E;HKDC1;PFKFB3;BCL2;ENO1;NPPA;MKNK1;NOS3;NOS2;PLCG1;ENO3;LDHA;EIF4E2;MKNK2;ARNT;EGLN1;IFNGR1;PIK3CD	PDHB;PDHA1;PRKCG;AKT3;HK1;MAP2K1;CAMK2B;CAMK2G;CAMK2A;CUL2;PRKCB;PIK3CA;ALDOA;RBX1;TF;PIK3CB;MAP2K2;PIK3R1;RELA;ENO2;MTOR;STAT3;INSR;ELOC;AKT2;CYBB;MAPK3;NFKB1;PRKCA;ELOB	gbm
DNA replication	0.40827094721066054	1.2807531506729033	0.3582089552238806	0.23460646214226036	36	33	PCNA;RNASEH2B;RFC1;RPA1;FEN1;POLD2;RFC2;POLA1;RNASEH2C;MCM5;RNASEH2A;POLD3;MCM6;MCM4;POLD1;RFC3;POLE3;MCM2;MCM3;RFC5;RFC4;MCM7;LIG1;SSBP1;POLA2;PRIM1;PRIM2;RPA3;POLD4;RPA2;POLE4;POLE;RNASEH1	PCNA;RNASEH2B;RFC1;RPA1;FEN1;POLD2;RFC2;POLA1;RNASEH2C;MCM5;RNASEH2A;POLD3;MCM6;MCM4;POLD1;RFC3;POLE3;MCM2;MCM3;RFC5;RFC4;MCM7	gbm
Phagosome	0.4132698313924016	1.2765864504722484	0.08064516129032258	0.23829594934557638	152	125	PIK3C3;ATP6V1C1;ATP6V1B2;ATP6V1A;ATP6V1D;ATP6V1H;ATP6V1E1;ATP6V1F;HGS;ATP6V0D1;ATP6AP1;ATP6V0A1;ATP6V1G2;TUBA8;DYNC1I1;TUBA4A;TUBB8;RAB5B;TUBB4A;NOS1;TUBB3;ATP6V0D2;CALR;ATP6V0C;RAC1;C3;DYNC1LI1;STX7;DYNC1H1;TUBB2A;SEC61B;TUBAL3;MRC2;C1R;FCGR3A;TAP2;CYBB;ITGB3;TUBB6;TUBB2B;SEC61A1;PIKFYVE;CD14;NCF1;CANX;HLA-DPB1;THBS1;HLA-DRA;CYBA;HLA-E;ITGB2;TUBB4B;NCF2;MSR1;ITGB1;CTSS;DYNC1LI2;HLA-DPA1;TUBB;STX12;TUBA3C;MBL2;TAP1;HLA-C;FCGR1A;NCF4;HLA-A;ITGA5;HLA-G;TCIRG1;ITGB5;HLA-DMB;RAB7A;HLA-B;CORO1A;THBS3;DYNC1I2;ACTB;HLA-DRB1;RAB5C;HLA-DQA1;HLA-F;ITGAM;TLR2;CTSL;ATP6V1G1;ATP6V0A2;STX18;CD36;TFRC;FCGR2A;SCARB1;MPO;ITGA2;HLA-DRB5;LAMP1;EEA1;FCGR2B;MARCO;M6PR;RILP;COLEC12;HLA-DRB4;VAMP3;HLA-DQB1;THBS2;DYNC2H1;HLA-DMA;RAB7B;LAMP2;COMP;ITGAV;SEC61G;HLA-DRB3;SEC22B;MRC1;TUBA1B;SEC61A2;THBS4;TUBB1;ATP6V1E2;RAB5A;COLEC11;ACTG1;TUBA1C	PIK3C3;ATP6V1C1;ATP6V1B2;ATP6V1A;ATP6V1D;ATP6V1H;ATP6V1E1;ATP6V1F;HGS;ATP6V0D1;ATP6AP1;ATP6V0A1;ATP6V1G2;TUBA8;DYNC1I1;TUBA4A;TUBB8;RAB5B;TUBB4A;NOS1;TUBB3;ATP6V0D2;CALR;ATP6V0C;RAC1;C3;DYNC1LI1;STX7;DYNC1H1;TUBB2A;SEC61B;TUBAL3;MRC2;C1R;FCGR3A;TAP2;CYBB;ITGB3;TUBB6;TUBB2B;SEC61A1;PIKFYVE;CD14;NCF1;CANX;HLA-DPB1;THBS1;HLA-DRA;CYBA;HLA-E;ITGB2;TUBB4B	gbm
Pentose phosphate pathway	0.4632392952200568	1.2716876649825628	0.1553398058252427	0.243790896514302	30	27	PGM2;PFKP;PFKM;ALDOA;GPI;ALDOC;H6PD;PGLS;FBP1;FBP2;RPIA;RGN;DERA;PGD;RPE;ALDOB;PFKL;TKT;G6PD;PGM1;TKTL2;PRPS1;RBKS;IDNK;TALDO1;PRPS2;TKTL1	PGM2;PFKP;PFKM;ALDOA;GPI;ALDOC;H6PD;PGLS;FBP1;FBP2;RPIA;RGN;DERA;PGD	gbm
Ferroptosis	0.46448195867072467	1.270119620493792	0.1	0.2442542158987981	40	33	PRNP;GPX4;ACSL6;MAP1LC3A;VDAC2;LPCAT3;TF;CP;ATG5;SLC3A2;VDAC3;CYBB;MAP1LC3B;STEAP3;ATG7;ACSL4;SLC7A11;HMOX1;SLC39A14;GCLC;TFRC;FTH1;ACSL5;PCBP1;ACSL3;GCLM;GSS;TP53;ACSL1;SAT2;FTL;NCOA4;PCBP2	PRNP;GPX4;ACSL6;MAP1LC3A;VDAC2;LPCAT3;TF;CP;ATG5;SLC3A2;VDAC3;CYBB;MAP1LC3B;STEAP3;ATG7	gbm
Phosphonate and phosphinate metabolism	0.5416197867999267	1.265927656254702	0.31135531135531136	0.24895169275789722	6	6	PCYT2;PCYT1A;SELENOI;PCYT1B;CEPT1;CHPT1	PCYT2;PCYT1A;SELENOI	gbm
Renal cell carcinoma	0.4210138958550991	1.260499023873014	0.06451612903225806	0.25203370328583424	69	62	BRAF;AKT3;PAK1;HRAS;MAP2K1;CUL2;KRAS;PAK3;FH;PAK5;RAC1;PIK3CA;RBX1;PIK3CB;NRAS;MAP2K2;PIK3R1;CDC42;PRCC;ARAF;ELOC;AKT2;TGFB1;MAPK3;ELOB;RAP1A;PTPN11;AKT1;BUB1B-PAK6;TGFB3;GRB2;CRKL;VEGFA;TGFB2;MAPK1;RAPGEF1;ETS1;FLCN;PAK2;PIK3R2;SLC2A1;BAD;GAB1;VHL;EP300;TFE3;CREBBP;CRK;JUN;RAP1B;CDKN1A;MET;ARNT2;HGF;SOS2;RAF1;PAK4;PDGFB;SOS1;ARNT;EGLN1;PIK3CD	BRAF;AKT3;PAK1;HRAS;MAP2K1;CUL2;KRAS;PAK3;FH;PAK5;RAC1;PIK3CA;RBX1;PIK3CB;NRAS;MAP2K2;PIK3R1;CDC42;PRCC;ARAF;ELOC;AKT2;TGFB1;MAPK3;ELOB;RAP1A;PTPN11;AKT1;BUB1B-PAK6;TGFB3;GRB2;CRKL	gbm
mRNA surveillance pathway	0.40748852858663476	1.2623310712077873	0.11935483870967742	0.2522826647222257	91	81	PPP2R1A;PPP2R2C;PPP2R2D;PABPC1L2A;PPP2R5E;PPP2R5D;PPP2R5B;PPP2R5C;MAGOH;EIF4A3;PPP2CA;RBM8A;CPSF3;ETF1;ALYREF;CPSF2;MSI2;PPP2R2A;PNN;DDX39B;NXF1;CSTF3;CSTF1;CLP1;PAPOLA;SYMPK;ACIN1;PPP1CC;CPSF1;NCBP2;CSTF2;PPP1CB;RNPS1;PPP2R5A;PPP2R2B;NCBP1;PCF11;MSI1;FIP1L1;UPF2;PYM1;CASC3;HBS1L;WDR33;GSPT1;PPP2CB;PABPC1;PELO;NUDT21;CPSF6;PPP2R1B;CPSF4;RNGTT;PABPN1;SMG7;NXT2;UPF3B;PPP2R3A;PABPC4;SRRM1;UPF1;PABPC3;GSPT2;SSU72;NXT1;SMG1;PPP1CA;PPP2R3B;WDR82;CSTF2T;RNMT;PPP2R3C;SMG5;SAP18;CPSF7;DAZAP1;UPF3A;PABPC4L;SMG6;PABPC5;PAPOLG	PPP2R1A;PPP2R2C;PPP2R2D;PABPC1L2A;PPP2R5E;PPP2R5D;PPP2R5B;PPP2R5C;MAGOH;EIF4A3;PPP2CA;RBM8A;CPSF3;ETF1;ALYREF;CPSF2;MSI2;PPP2R2A;PNN;DDX39B;NXF1;CSTF3;CSTF1;CLP1;PAPOLA;SYMPK;ACIN1;PPP1CC;CPSF1;NCBP2;CSTF2;PPP1CB;RNPS1;PPP2R5A;PPP2R2B;NCBP1;PCF11;MSI1;FIP1L1	gbm
Sphingolipid metabolism	0.45180808724067334	1.2611838023082251	0.14285714285714285	0.2526137063825054	47	31	GBA2;SPHK2;NEU3;SMPD3;GLB1;SGPL1;SMPD4;PLPP3;CERK;GLA;CERS2;CERS5;SPTLC1;NEU1;SMPD1;CERS6;SGPP1;ARSA;CERS1;GBA;SPTLC2;KDSR;SPHK1;NEU4;CERS4;UGT8;PLPP1;SMPD2;ASAH1;GALC;DEGS1	GBA2;SPHK2;NEU3;SMPD3;GLB1;SGPL1;SMPD4;PLPP3;CERK;GLA;CERS2;CERS5	gbm
Thiamine metabolism	0.5090943134983675	1.2577273454158326	0.19594594594594594	0.254423960457931	15	10	NFS1;AK5;ACP1;AK2;AK1;AK4;THTPA;ALPL;NTPCR;TPK1	NFS1;AK5;ACP1;AK2;AK1;AK4	gbm
Pancreatic cancer	0.41215982133014417	1.2435309809000687	0.054838709677419356	0.2728919628666111	75	65	BRAF;AKT3;RALBP1;MAP2K1;MAPK10;RAC3;KRAS;MAPK9;RAC1;PIK3CA;MAPK8;PIK3CB;PIK3R1;IKBKB;CDC42;RELA;RALA;MTOR;STAT3;ARAF;AKT2;TGFB1;MAPK3;ARHGEF6;NFKB1;RALB;AKT1;TGFB3;CDK6;VEGFA;SMAD2;TGFB2;DDB2;CASP9;MAPK1;RAC2;RB1;STAT1;PLD1;BAX;PIK3R2;CHUK;IKBKG;TGFBR1;RPS6KB2;CDK4;BAK1;BAD;EGFR;TGFBR2;JAK1;CDKN1A;RPS6KB1;ERBB2;CDKN2A;RAF1;TP53;RALGDS;SMAD3;E2F3;BCL2L1;POLK;CCND1;SMAD4;PIK3CD	BRAF;AKT3;RALBP1;MAP2K1;MAPK10;RAC3;KRAS;MAPK9;RAC1;PIK3CA;MAPK8;PIK3CB;PIK3R1;IKBKB;CDC42;RELA;RALA;MTOR;STAT3;ARAF;AKT2;TGFB1;MAPK3;ARHGEF6;NFKB1;RALB;AKT1;TGFB3;CDK6;VEGFA;SMAD2;TGFB2;DDB2;CASP9;MAPK1;RAC2;RB1;STAT1	gbm
Ovarian steroidogenesis	0.46997178185760946	1.2378289958894435	0.08709677419354839	0.2780957955274048	49	25	ADCY5;ADCY1;PRKACA;PRKACB;ADCY9;ADCY2;INSR;ADCY3;PLA2G4A;IGF1R;GNAS;ADCY6;ALOX5;ADCY8;PLA2G4C;SCARB1;AKR1C3;IGF1;LDLR;PRKACG;CYP2J2;HSD17B7;CYP1B1;ADCY7;PTGS2	ADCY5;ADCY1;PRKACA;PRKACB;ADCY9;ADCY2;INSR;ADCY3	gbm
Influenza A	0.3984415819802427	1.2359133704144334	0.08387096774193549	0.27942121487642224	171	125	MAP2K7;HSPA8;AKT3;MAP2K1;MAPK10;SLC25A6;MAP2K4;GSK3B;PRKCB;CYCS;MAPK9;TBK1;MYD88;PIK3CA;TRIM25;PLG;MAPK8;PIK3CB;HNRNPUL1;MAP2K2;PIK3R1;IKBKB;IRAK4;EIF2S1;RELA;AGFG1;MAVS;MAPK11;DDX39B;PML;CASP1;MAP2K6;NXF1;IRF3;AKT2;MAPK14;HSPA1L;MAP2K3;NUP98;IL18;MAPK3;NFKBIA;VDAC1;NFKB1;PRKCA;HSPA1A;OAS3;HLA-DPB1;HLA-DRA;DDX58;TLR3;OAS2;ICAM1;AKT1;DNAJC3;NFKBIB;HLA-DPA1;ADAR;FDPS;HSPA2;CASP9;MAPK1;STAT1;IRF9;HLA-DMB;RNASEL;KPNA2;PIK3R2;ACTB;PRSS1;HLA-DRB1;NLRX1;XPO1;TNFRSF1A;CCL5;CPSF4;HLA-DQA1;PABPN1;EIF2AK3;MX1;NXT2;EP300;HSPA6;TLR7;IFIH1;CREBBP;STAT2;OAS1;EIF2AK2;JUN;JAK1;IKBKE;NXT1;CCL2;PYCARD;KPNA1;HLA-DRB5;IL33;PRSS3;HLA-DRB4;HLA-DQB1;FAS;CXCL8;HLA-DMA;MAPK13;IVNS1ABP;IFNAR1;CXCL10;RAF1;JAK2;HLA-DRB3;DNAJB1;PRSS2;TICAM1;ATF2;EIF2AK1;TYK2;MAPK12;EIF2AK4;IL1B;RAE1;ACTG1;TNFRSF10B;IFNGR1;PIK3CD	MAP2K7;HSPA8;AKT3;MAP2K1;MAPK10;SLC25A6;MAP2K4;GSK3B;PRKCB;CYCS;MAPK9;TBK1;MYD88;PIK3CA;TRIM25;PLG;MAPK8;PIK3CB;HNRNPUL1;MAP2K2;PIK3R1;IKBKB;IRAK4;EIF2S1;RELA;AGFG1;MAVS;MAPK11;DDX39B;PML;CASP1;MAP2K6;NXF1;IRF3;AKT2;MAPK14;HSPA1L;MAP2K3;NUP98;IL18;MAPK3;NFKBIA;VDAC1;NFKB1;PRKCA;HSPA1A;OAS3;HLA-DPB1;HLA-DRA;DDX58;TLR3;OAS2;ICAM1;AKT1	gbm
Adipocytokine signaling pathway	0.42496024483419764	1.2379440340724317	0.1032258064516129	0.2795575367141941	69	52	CAMKK2;STK11;AKT3;MAPK10;MAPK9;ACSL6;MAPK8;PRKAA2;IKBKB;CPT1C;RELA;PRKAB2;MTOR;IRS1;STAT3;NPY;PRKAG2;AKT2;NFKBIA;NFKB1;TRADD;PTPN11;AKT1;NFKBIB;ACSL4;ACSBG1;ADIPOQ;CHUK;IKBKG;RXRA;G6PC3;SLC2A1;TNFRSF1A;NFKBIE;CPT1A;CD36;PRKCQ;TRAF2;PRKAA1;ACSL5;TNFRSF1B;ACSL3;RXRB;JAK2;PRKAB1;ACSL1;PCK2;IRS2;PCK1;ACACB;PRKAG1;ADIPOR2	CAMKK2;STK11;AKT3;MAPK10;MAPK9;ACSL6;MAPK8;PRKAA2;IKBKB;CPT1C;RELA;PRKAB2;MTOR;IRS1;STAT3;NPY;PRKAG2;AKT2;NFKBIA;NFKB1;TRADD	gbm
